uniqPlot;swrad_m1;swrad_m2;swrad_m3;swrad_m4;swrad_m5;swrad_m6;swrad_m7;swrad_m8;swrad_m9;swrad_m10;swrad_m11;swrad_m12;elev;slope;aspect
sanis_1987_e;13.74349594;14.24763775;14.50633907;13.57971668;13.32472801;13.7971344;14.14433289;15.98882484;16.01189041;13.74555588;12.78358459;13.50111198;4644.857816;11.12110182;292.7917458
sanis_2002_a;13.39629841;13.95324039;14.24164009;13.38710213;13.16787815;13.69058228;14.05485916;15.89718628;15.82699585;13.53144169;12.53549862;13.17688656;4673.303837;14.39803234;312.7638975
sanis_2002_b;13.39629841;13.95324039;14.24164009;13.38710213;13.16787815;13.69058228;14.05485916;15.89718628;15.82699585;13.53144169;12.53549862;13.17688656;4673.303837;14.39803234;312.7638975
sanis_2002_c;13.52458572;14.05545807;14.30493164;13.41624451;13.18167686;13.68824387;14.04697418;15.89174652;15.85622215;13.58186626;12.60152245;13.29353046;4667.440159;14.56440539;301.2350041
sanis_2002_d;13.52458572;14.05545807;14.30493164;13.41624451;13.18167686;13.68824387;14.04697418;15.89174652;15.85622215;13.58186626;12.60152245;13.29353046;4667.440159;14.56440539;301.2350041
sanis_2002_e;13.52458572;14.05545807;14.30493164;13.41624451;13.18167686;13.68824387;14.04697418;15.89174652;15.85622215;13.58186626;12.60152245;13.29353046;4667.440159;14.56440539;301.2350041
sanis_2017_a;14.0249567;14.41241741;14.44627857;13.35877132;13.04518509;13.4570961;13.77706623;15.58531475;15.73578358;13.65645313;12.77278137;13.73917866;4743.898089;18.8271705;256.748964
sanis_2017_b;13.89128304;14.31439781;14.3788538;13.32714367;13.03452396;13.47428989;13.80268669;15.60625267;15.70461845;13.61140347;12.70358944;13.62091446;4738.129053;20.82617791;264.9595305
sanis_2017_c;13.89128304;14.31439781;14.3788538;13.32714367;13.03452396;13.47428989;13.80268669;15.60625267;15.70461845;13.61140347;12.70358944;13.62091446;4738.129053;20.82617791;264.9595305
sanis_2017_d;13.95310593;14.35591221;14.40841198;13.33666515;13.03249073;13.45835686;13.78380394;15.59688473;15.7225008;13.62480927;12.73023319;13.67298412;4722.191773;19.6903648;260.1078501
sanis_2017_e;13.95310593;14.35591221;14.40841198;13.33666515;13.03249073;13.45835686;13.78380394;15.59688473;15.7225008;13.62480927;12.73023319;13.67298412;4722.191773;19.6903648;260.1078501
sforz_1920_a;NA;NA;NA;NA;NA;14.48868752;16.07169151;13.93227291;10.05363846;6.33143568;NA;NA;2768.536293;15.91471333;276.0739705
sforz_1920_b;NA;NA;NA;NA;NA;14.61327171;16.24234962;14.08323097;10.12996197;6.358510971;NA;NA;2774.923523;10.13015016;274.2619815
sforz_1920_c;NA;NA;NA;NA;NA;14.61327171;16.24234962;14.08323097;10.12996197;6.358510971;NA;NA;2774.923523;10.13015016;274.2619815
sforz_1920_d;NA;NA;NA;NA;NA;14.41580009;16.00393105;13.8475275;9.955355644;6.223404884;NA;NA;2773.548384;15.04764172;294.3016381
sforz_1920_e;NA;NA;NA;NA;NA;14.67427826;16.31915855;14.16587543;10.1898756;6.40985775;NA;NA;2778.198273;7.892682031;252.0441129
sforz_1954_a;NA;NA;NA;NA;NA;14.47667408;16.07096481;13.92304516;10.02295017;6.294797897;NA;NA;2786.193531;13.20330393;280.3277498
sforz_1954_b;NA;NA;NA;NA;NA;14.45429707;16.05312347;13.89722824;9.987772942;6.252642155;NA;NA;2791.281808;12.75400891;289.9565532
sforz_1954_c;NA;NA;NA;NA;NA;14.45429707;16.05312347;13.89722824;9.987772942;6.252642155;NA;NA;2791.281808;12.75400891;289.9565532
sforz_1954_d;NA;NA;NA;NA;NA;14.48577309;16.09837723;13.93854618;10.00764084;6.260511398;NA;NA;2797.024064;10.70224679;290.2920589
sforz_1954_e;NA;NA;NA;NA;NA;14.48577309;16.09837723;13.93854618;10.00764084;6.260511398;NA;NA;2797.024064;10.70224679;290.2920589
sforz_1989_a;NA;NA;NA;NA;NA;14.59506989;16.22422218;14.06759644;10.11445045;6.34912014;NA;NA;2799.221994;9.359972211;272.8862841
sforz_1989_b;NA;NA;NA;NA;NA;14.59506989;16.22422218;14.06759644;10.11445045;6.34912014;NA;NA;2799.221994;9.359972211;272.8862841
sforz_1989_c;NA;NA;NA;NA;NA;14.60024452;16.24231529;14.08309364;10.11036015;6.336767197;NA;NA;2803.451154;6.806379964;272.8557954
sforz_1989_d;NA;NA;NA;NA;NA;14.57293415;16.21993065;14.06538868;10.08718109;6.319870949;NA;NA;2806.212696;4.610033449;264.1615301
sforz_1989_e;NA;NA;NA;NA;NA;14.57293415;16.21993065;14.06538868;10.08718109;6.319870949;NA;NA;2806.212696;4.610033449;264.1615301
sforz_2003_a;NA;NA;NA;NA;NA;14.43674755;16.07236481;13.90803146;9.940911293;6.185937881;NA;NA;2806.680066;5.802001754;321.9238882
sforz_2003_b;NA;NA;NA;NA;NA;14.34082127;15.95993614;13.8004694;9.858049393;6.128513813;NA;NA;2807.494819;6.823893662;326.779326
sforz_2003_c;NA;NA;NA;NA;NA;14.49372387;16.13257599;13.98666573;10.02431774;6.28024292;NA;NA;2806.589916;3.690338167;258.5157062
sforz_2003_d;NA;NA;NA;NA;NA;14.36432552;15.97861099;13.80917931;9.86826992;6.123942852;NA;NA;2796.500593;10.25035685;324.1295899
sforz_2003_e;NA;NA;NA;NA;NA;14.36432552;15.97861099;13.80917931;9.86826992;6.123942852;NA;NA;2796.500593;10.25035685;324.1295899
slore_1536_a;12.65128994;11.98003578;8.509521484;4.417814732;2.26715827;1.37754035;NA;1.804522157;3.55381608;6.148870945;8.275932312;11.0471077;1104.390964;29.05499852;96.12186512
slore_1536_b;11.65515327;10.90243626;7.653767586;3.909779787;2.092070103;1.274261117;NA;NA;2.884717703;5.415505886;7.564181805;10.26563931;1007.394856;29.94957341;118.7591038
slore_1536_c;11.63281918;10.88901901;7.696258068;3.956377506;2.118808031;1.296174765;NA;NA;2.980626345;5.486210823;7.585558414;10.24819946;1019.811156;33.42066479;112.1813515
slore_1536_d;11.80455017;11.06963348;7.786724567;3.962708473;2.117734194;1.293439507;NA;NA;2.987323999;5.565814972;7.697259903;10.3957119;1011.122719;29.77350519;110.6333635
slore_1536_e;12.4742012;11.56077576;8.090839386;4.140350819;2.166139603;1.310412526;NA;NA;2.946106672;5.789102554;8.043542862;10.73251343;1023.638872;23.33402229;121.8999672
slore_1802_a;13.39361095;12.72290325;8.908423424;4.591062069;2.334681511;1.376452804;NA;NA;NA;NA;8.897062302;11.67248917;1325.068139;20.86578697;79.09259278
slore_1802_b;12.81977081;12.14135551;8.544037819;4.446049213;2.242269039;1.34788537;NA;NA;NA;NA;8.59175396;11.25024223;1289.320251;27.33842304;70.50052106
slore_1802_c;13.87555027;13.2033062;9.169075966;4.672323704;2.352520943;1.394185066;NA;NA;NA;6.913089275;9.194639206;12.06329536;1051.306017;8.226073168;71.13495286
slore_1802_d;13.67819214;12.99037075;9.065895081;4.634994984;2.3436625;1.419938803;NA;NA;NA;6.649332523;8.969584465;11.86696529;1041.803573;12.94140105;112.6057153
slore_1802_e;14.16835308;13.47020721;9.346225739;4.699470043;2.363331556;1.440535188;NA;NA;NA;6.966346741;9.408610344;12.2553978;1031.055608;5.857605782;78.57297331
slore_1943_a;13.69274807;12.88231087;9.010494232;4.588985443;2.329189777;1.396375418;NA;NA;NA;6.490550041;8.921064377;11.75728035;1122.040738;9.540989762;137.1845304
slore_1943_b;13.15991974;12.46336746;8.62101078;4.40034008;2.252371311;1.351082206;NA;NA;NA;6.246515274;8.482879639;11.453825;1115.717298;12.3467554;145.6906659
slore_1943_c;13.2729578;12.41401386;8.673465729;4.430979252;2.261880398;1.353932023;NA;NA;NA;6.137070179;8.589715958;11.40557671;1116.135876;14.68921658;152.8242531
slore_1943_d;12.32474899;11.56828308;8.082605362;4.193416119;2.134450912;1.297659755;NA;NA;NA;5.901459217;7.97676754;10.79465008;1089.295867;25.04006112;110.457651
slore_1943_e;12.81320381;12.12074184;8.512063026;4.403497696;2.26265645;1.364505291;NA;NA;NA;6.232232094;8.355409622;11.19329071;1093.438327;23.76953328;101.6592337
slore_1996_a;14.18466282;13.53609371;9.37713623;4.706658363;2.358634233;NA;NA;NA;NA;NA;9.423933983;12.33014584;1366.793958;6.050662748;34.26081999
slore_1996_b;14.24557495;13.60876942;9.450107574;4.754948139;2.382278919;NA;NA;NA;NA;NA;9.501371384;12.39186001;1363.926774;9.181340587;39.15889411
slore_1996_c;14.25574589;13.62705898;9.481671333;4.838508129;2.425498724;NA;NA;NA;NA;NA;9.533299446;12.39974213;1360.735546;10.71155141;37.84452469
slore_1996_d;14.24779129;13.6264782;9.497748375;4.856492043;2.435581923;NA;NA;NA;NA;NA;9.557003021;12.40120411;1357.548652;12.56441155;37.80951954
slore_1996_e;14.04118252;13.40912819;9.374334335;4.80117321;2.419533253;1.498658061;NA;NA;NA;NA;9.354538918;12.21106052;1342.468839;14.45787217;61.01732859
slore_2011_a;14.25574589;13.62705898;9.481671333;4.838508129;2.425498724;NA;NA;NA;NA;NA;9.533299446;12.39974213;1360.735546;10.71155141;37.84452469
slore_2011_b;14.32030869;13.72275639;9.582821846;4.922061443;2.463035583;NA;NA;NA;NA;NA;9.726351738;12.50368595;1365.796084;17.90700629;23.95628261
slore_2011_c;14.24779129;13.6264782;9.497748375;4.856492043;2.435581923;NA;NA;NA;NA;NA;9.557003021;12.40120411;1357.548652;12.56441155;37.80951954
slore_2011_d;14.27022743;13.67567062;9.565266609;4.917874813;2.464391708;NA;NA;NA;NA;NA;9.684171677;12.45870209;1361.287425;18.47767794;29.80616961
slore_2011_e;14.2113409;13.6170702;9.534226418;4.9068923;2.460457325;NA;NA;NA;NA;NA;9.646267891;12.40196419;1355.751459;19.46200872;31.30132148
solhe_1820_a;NA;NA;1.449681759;4.697391033;9.776258469;14.18428707;13.52741814;11.5493412;6.883459568;2.828166246;0.596183658;NA;110.9388769;2.615652428;327.4615935
solhe_1820_b;NA;NA;1.460712671;4.735153675;9.827153206;14.19726944;13.51503086;11.54856777;6.8795228;2.824932098;0.595766485;NA;114.8986516;6.874876897;291.7286382
solhe_1820_c;NA;NA;1.460712671;4.735153675;9.827153206;14.19726944;13.51503086;11.54856777;6.8795228;2.824932098;0.595766485;NA;114.8986516;6.874876897;291.7286382
solhe_1820_d;NA;NA;1.549627066;4.910420895;10.00701523;14.35860062;13.63781166;11.69770908;6.956012249;2.843890429;0.597878993;NA;106.3197503;5.467192689;228.0284926
solhe_1820_e;NA;NA;1.553275943;4.907305717;9.992711067;14.35202694;13.63900185;11.69863701;6.956984043;2.844139099;0.597910285;NA;108.4715498;5.663514804;188.6774301
solhe_1875_a;NA;NA;1.515703917;4.851212025;9.837295532;13.9163599;13.14520359;11.2764101;6.705603123;2.752027988;0.585600138;NA;103.9639273;21.15449007;274.4130957
solhe_1875_b;NA;NA;1.455599189;4.727396011;9.769399643;14.01568127;13.30392361;11.37393188;6.772387028;2.783882856;0.589980185;NA;98.27103127;15.38564972;299.4544474
solhe_1875_c;NA;NA;1.360151291;4.45761013;9.433594704;13.8409605;13.26036453;11.27029228;6.733558655;2.782005787;0.590581179;NA;96.43788341;10.48512993;34.75147861
solhe_1875_d;NA;NA;1.34325254;4.321730614;9.101624489;13.36732292;12.83475685;10.88560963;6.511819839;2.70256567;0.57917273;NA;94.3643339;17.95437408;54.32168566
solhe_1875_e;NA;NA;1.312949181;4.268693447;8.913455009;13.04990101;12.52030659;10.61703873;6.349820614;2.638844252;0.569348574;NA;88.14557406;20.50304462;69.16621252
solhe_1905_a;NA;NA;1.653384209;5.089291096;10.01493931;14.053545;13.23223114;11.42781925;6.764130116;2.751276493;0.582478046;NA;81.59000931;15.46055085;207.2086799
solhe_1905_b;NA;NA;1.718090653;5.228083611;10.15141869;14.0870533;13.21953297;11.44922161;6.77684021;2.753520727;0.584501207;NA;92.51435292;23.65036348;220.4363503
solhe_1905_c;NA;NA;1.381728411;4.471096039;9.404663086;13.80181408;13.23021412;11.24797249;6.721224785;2.777043819;0.589898765;NA;90.22461473;12.47109748;56.36742714
solhe_1905_d;NA;NA;1.370362163;4.485722065;9.475873947;13.90830708;13.32625008;11.32819939;6.768846512;2.796070576;0.592813611;NA;95.3082592;10.98342936;36.69748332
solhe_1905_e;NA;NA;1.398409605;4.580716133;9.635525703;14.06293488;13.44405556;11.44791985;6.83311224;2.816229343;0.595246911;NA;98.08922715;7.77660931;4.236393508
solhe_1995_a;NA;NA;1.65130651;5.112078667;10.10989475;14.23972797;13.42807293;11.58630276;6.866266727;2.795380831;0.590213418;NA;104.3290683;15.10338214;219.0761791
solhe_1995_b;NA;NA;1.65130651;5.112078667;10.10989475;14.23972797;13.42807293;11.58630276;6.866266727;2.795380831;0.590213418;NA;104.3290683;15.10338214;219.0761791
solhe_1995_c;NA;NA;1.616967678;5.062883854;10.08992577;14.17053223;13.36550426;11.51690197;6.835410595;2.789177656;0.590030491;NA;121.8748166;18.89405867;251.4100342
solhe_1995_d;NA;NA;1.616967678;5.062883854;10.08992577;14.17053223;13.36550426;11.51690197;6.835410595;2.789177656;0.590030491;NA;121.8748166;18.89405867;251.4100342
solhe_1995_e;NA;NA;1.616967678;5.062883854;10.08992577;14.17053223;13.36550426;11.51690197;6.835410595;2.789177656;0.590030491;NA;121.8748166;18.89405867;251.4100342
solhe_2005_a;NA;NA;1.38615942;4.562466145;9.567885399;13.92360306;13.29113007;11.32190323;6.753331184;2.784604549;0.590146661;NA;109.0435981;9.697365454;333.582882
solhe_2005_b;NA;NA;1.447537184;4.716021061;9.753087044;14.09569168;13.41740131;11.4695816;6.826766014;2.802592039;0.591403663;NA;105.2210284;5.784747204;309.4673098
solhe_2005_c;NA;NA;1.447537184;4.716021061;9.753087044;14.09569168;13.41740131;11.4695816;6.826766014;2.802592039;0.591403663;NA;105.2210284;5.784747204;309.4673098
solhe_2005_d;NA;NA;1.466204286;4.757907867;9.796724319;14.12480736;13.43232727;11.49381065;6.83731842;2.803700447;0.591228247;NA;110.9079425;4.956958094;280.2090863
solhe_2005_e;NA;NA;1.361136556;4.508830547;9.490467072;13.83181953;13.21153736;11.24272251;6.709258556;2.770494461;0.588324487;NA;110.1298286;11.14407896;346.8745891
sorap_1850_a;NA;NA;NA;NA;10.51473427;14.64832592;14.66625881;12.63368034;9.18401432;5.980394363;2.781825542;1.794004083;2109.665829;19.354905;20.68370104
sorap_1850_b;NA;NA;NA;NA;10.51473427;14.64832592;14.66625881;12.63368034;9.18401432;5.980394363;2.781825542;1.794004083;2109.665829;19.354905;20.68370104
sorap_1850_c;NA;NA;NA;NA;10.52176762;14.8779192;14.88259411;12.83895302;9.335400581;6.012487411;2.795703411;1.802041292;2103.318225;16.8041996;35.91336162
sorap_1850_d;NA;NA;NA;NA;10.52176762;14.8779192;14.88259411;12.83895302;9.335400581;6.012487411;2.795703411;1.802041292;2103.318225;16.8041996;35.91336162
sorap_1850_e;NA;NA;NA;NA;10.80066586;15.26670647;15.10244656;13.0178175;9.474178314;6.101541996;2.821086168;1.817391992;2100.342365;14.34869864;36.46221866
sorap_1925_a;1.339925051;NA;NA;NA;NA;14.96676731;14.71743584;12.90213013;9.237944603;6.038258553;2.687143087;1.731612325;2193.954421;9.563695673;303.9651752
sorap_1925_b;1.354075074;NA;NA;NA;NA;15.05167198;14.83879471;12.95847034;9.437626839;6.061028957;2.720003128;1.752009749;2190.715429;9.547728308;1.516404484
sorap_1925_c;1.34452188;NA;NA;NA;NA;15.29016113;15.04592991;13.19221306;9.464911461;6.173182964;2.710313797;1.744331241;2189.936446;3.727317128;297.6276585
sorap_1925_d;1.368148804;NA;NA;NA;NA;15.27061653;15.06353283;13.15780544;9.461006165;6.208112717;2.753600597;1.772743106;2187.364796;7.853683831;18.53513538
sorap_1925_e;1.384626508;NA;NA;NA;NA;15.02123737;14.83307457;12.93260098;9.305215836;6.079107761;2.775559187;1.78854537;2183.567563;14.41294184;348.6557004
sorap_1985_a;1.36011529;NA;NA;NA;NA;14.17172623;14.09222984;12.18040276;8.852703094;5.732195854;2.697489738;1.742901087;2202.864521;24.41079793;335.3806129
sorap_1985_b;1.350981951;NA;NA;NA;NA;14.12431335;13.88117599;12.01574802;8.687766075;5.591495991;2.669832468;1.726591825;2215.168925;27.01296557;320.9763033
sorap_1985_c;1.33758378;NA;NA;NA;NA;13.88238525;13.63488007;11.96794701;8.67581749;5.391634941;2.635161638;1.705543995;2213.048899;29.33834239;300.3381036
sorap_1985_d;1.33758378;NA;NA;NA;NA;13.88238525;13.63488007;11.96794701;8.67581749;5.391634941;2.635161638;1.705543995;2213.048899;29.33834239;300.3381036
sorap_1985_e;1.330719113;NA;NA;NA;NA;13.64513111;13.38675117;11.77229023;8.363342285;5.17834425;2.610201597;1.691251397;2222.369664;33.14419447;294.1424051
sorap_2009_a;NA;NA;NA;NA;NA;13.94981289;13.78975296;11.98556995;8.576268196;5.172121525;2.539478779;1.639985681;2243.181695;13.02951298;41.97775941
sorap_2009_b;NA;NA;NA;NA;NA;13.88397026;13.72377014;11.92494392;8.570230484;5.14292717;2.527576208;1.632580638;2240.683498;13.40577914;33.79449721
sorap_2009_c;NA;NA;NA;NA;NA;13.67761898;13.50739861;11.73524857;8.412858963;5.020755291;2.471652985;1.597137094;2246.662473;13.57163514;36.75366143
stein_1875_a;NA;NA;NA;NA;NA;NA;10.96254158;8.132479668;4.718672276;NA;NA;NA;517.7407501;4.618193407;44.92284217
stein_1875_b;NA;NA;NA;NA;NA;NA;11.18352413;8.27499485;4.807978153;NA;NA;NA;522.5061778;6.229189042;206.085445
stein_1875_c;NA;NA;NA;NA;NA;NA;10.90481663;8.064063072;4.688773632;NA;NA;NA;477.5250365;12.28302807;103.8632807
stein_1875_d;NA;NA;NA;NA;NA;NA;10.28322124;7.58457613;4.414546967;NA;NA;NA;396.9447131;16.56962561;84.50142556
stein_1875_e;NA;NA;NA;NA;NA;NA;10.46179962;7.731774807;4.497748852;1.04994452;NA;NA;383.3725488;18.94784471;81.66010686
stein_1915_a;NA;NA;NA;NA;NA;NA;10.6568327;7.798184872;NA;NA;NA;NA;534.373538;22.80379065;169.7141801
stein_1915_b;NA;NA;NA;NA;NA;NA;11.00216198;8.163253784;4.736242294;NA;NA;NA;522.0960749;4.004192775;33.2166603
stein_1915_c;NA;NA;NA;NA;NA;NA;11.13256836;8.23081398;4.7829175;NA;NA;NA;516.6676977;7.747123071;238.958238
stein_1915_d;NA;NA;NA;NA;5.557858944;6.931023121;10.72035217;7.909038067;4.598556519;1.050133467;NA;NA;331.0004948;8.462609849;154.7755441
stein_1915_e;NA;NA;NA;NA;NA;NA;10.61612415;7.827280521;4.556202412;NA;NA;NA;416.4340181;13.23432389;117.7241645
stein_1953_a;NA;NA;NA;NA;NA;NA;10.83168507;7.941025734;NA;NA;NA;NA;497.6571317;20.11187522;202.0814033
stein_1953_b;NA;NA;NA;NA;NA;NA;10.97344398;8.071960449;NA;NA;NA;NA;493.3051883;16.36037968;175.279768
stein_1953_c;NA;NA;NA;NA;NA;NA;10.92436123;8.032614708;NA;NA;NA;NA;477.0469752;14.94877869;200.2131384
stein_1953_d;NA;NA;NA;NA;NA;NA;10.89693356;7.992394924;4.662032127;NA;NA;NA;467.3806175;18.60731865;208.3887103
stein_1953_e;NA;NA;NA;NA;NA;NA;10.89212894;8.068635941;4.6835742;NA;NA;NA;430.0087999;2.46928041;99.31947901
stein_1977_a;NA;NA;NA;NA;NA;NA;10.74938488;7.87824297;NA;NA;NA;NA;495.0250203;21.40811288;195.2612981
stein_1977_b;NA;NA;NA;NA;NA;NA;10.94406605;8.045510292;NA;NA;NA;NA;485.6110649;19.22262559;236.5354901
stein_1977_c;NA;NA;NA;NA;NA;NA;10.8944931;8.006799698;NA;NA;NA;NA;468.2237846;14.83530249;186.5021202
stein_1977_d;NA;NA;NA;NA;NA;NA;10.88396835;8.00043869;NA;NA;NA;NA;460.6518752;15.46388756;184.8287482
stein_1977_e;NA;NA;NA;NA;NA;NA;10.87548542;8.029987335;4.667094231;NA;NA;NA;441.1051779;6.139371858;213.855881
stein_1993_a;NA;NA;NA;NA;NA;NA;10.77706432;7.96462059;4.627460957;NA;NA;NA;465.9489645;4.382971074;181.8992741
stein_1993_b;NA;NA;NA;NA;NA;NA;10.85044861;7.990918636;4.650093079;NA;NA;NA;461.7299581;10.14047901;188.5899549
stein_1993_c;NA;NA;NA;NA;NA;NA;10.75840759;7.901839256;4.602931499;NA;NA;NA;453.9204964;15.87563347;222.9140585
stein_1993_d;NA;NA;NA;NA;NA;NA;10.86185932;7.998300552;4.654015064;NA;NA;NA;449.6848008;11.97040516;227.5665736
stein_1993_e;NA;NA;NA;NA;NA;NA;10.85529232;8.002565384;4.654167175;NA;NA;NA;445.8065207;9.22151365;214.7745938
stein_2006_a;NA;NA;NA;NA;NA;NA;10.59047031;7.811481476;4.544748306;NA;NA;NA;495.0830849;16.5115315;110.3072949
stein_2006_b;NA;NA;NA;NA;NA;NA;10.91716194;8.074232101;4.68999958;NA;NA;NA;496.6217595;2.079809553;202.2273099
stein_2006_c;NA;NA;NA;NA;NA;NA;10.2345705;7.570339203;4.405875683;NA;NA;NA;483.7887526;28.30359432;69.21546794
stein_2006_d;NA;NA;NA;NA;NA;NA;10.5947876;7.865499496;4.570064068;NA;NA;NA;492.3139129;24.78425065;64.32993722
stein_2006_e;NA;NA;NA;NA;NA;NA;10.71824265;7.93518877;4.6127491;NA;NA;NA;490.7438744;18.79219035;82.33970258
stein_2011_a;NA;NA;NA;NA;NA;NA;10.91454983;8.074324608;4.690989017;NA;NA;NA;507.1023925;5.780921351;193.0303365
stein_2011_b;NA;NA;NA;NA;NA;NA;10.846138;8.020505905;4.663167953;NA;NA;NA;508.2176217;13.1130425;110.0648542
stein_2011_c;NA;NA;NA;NA;NA;NA;10.72036648;7.930808067;4.610288143;NA;NA;NA;499.1750338;14.242709;95.90386411
stein_2011_d;NA;NA;NA;NA;NA;NA;10.8020916;7.993944645;4.642998695;NA;NA;NA;484.3848196;4.3147669;244.5711374
stein_2011_e;NA;NA;NA;NA;NA;NA;10.75471687;7.974673748;4.626839638;NA;NA;NA;485.1507834;4.984849101;338.9438056
stein_2015_a;NA;NA;NA;NA;NA;NA;10.48234558;7.709596634;4.492632389;NA;NA;NA;514.0618217;19.16964647;119.2304896
stein_2015_b;NA;NA;NA;NA;NA;NA;10.39614296;7.655130386;4.453519344;NA;NA;NA;508.0928841;15.68754063;109.1579234
stein_2015_c;NA;NA;NA;NA;NA;NA;10.78572941;7.975595474;4.634048462;NA;NA;NA;503.639364;3.893804973;125.2637234
stein_2015_d;NA;NA;NA;NA;NA;NA;10.90334988;8.067391396;4.686587811;NA;NA;NA;505.770631;3.18739501;178.4999312
stein_2015_e;NA;NA;NA;NA;NA;NA;10.80589008;7.9801054;4.642708302;NA;NA;NA;504.2245377;14.25505577;115.4649848
trobi_1850_a;NA;NA;NA;NA;NA;14.85475445;14.90782261;12.91015434;9.429433823;6.401361942;NA;NA;2365.831774;21.98343054;33.12006387
trobi_1850_b;NA;NA;NA;NA;NA;15.04765511;15.09759426;13.09063721;9.564216614;6.508765697;NA;NA;2373.740434;18.56231142;37.86506875
trobi_1850_c;NA;NA;NA;NA;NA;15.04765511;15.09759426;13.09063721;9.564216614;6.508765697;NA;NA;2373.740434;18.56231142;37.86506875
trobi_1850_d;NA;NA;NA;NA;NA;15.25628376;15.30188847;13.27606964;9.707040787;6.62526989;NA;NA;2380.708742;14.79458646;33.09076779
trobi_1850_e;NA;NA;NA;NA;NA;15.1532135;15.19762325;13.16292572;9.624793053;6.56050396;NA;NA;2385.402384;14.8081668;16.59608789
trobi_1911_a;NA;NA;NA;NA;NA;15.17445087;15.20802212;13.17467403;9.633601189;6.506120205;NA;NA;2428.769304;10.26845718;356.9449425
trobi_1911_b;NA;NA;NA;NA;NA;15.29705429;15.32001781;13.30535793;9.74040699;6.446302891;NA;NA;2433.769612;3.960075305;287.6999874
trobi_1911_c;NA;NA;NA;NA;NA;15.29703045;15.32538509;13.30003548;9.731861115;6.451035023;NA;NA;2433.954493;5.265410363;343.3860074
trobi_1911_d;NA;NA;NA;NA;NA;15.29703045;15.32538509;13.30003548;9.731861115;6.451035023;NA;NA;2433.954493;5.265410363;343.3860074
trobi_1911_e;NA;NA;NA;NA;NA;15.17445087;15.20802212;13.17467403;9.633601189;6.506120205;NA;NA;2428.769304;10.26845718;356.9449425
trobi_1929_a;NA;NA;NA;NA;NA;15.17159843;15.1991272;13.18318844;9.513834;6.384468079;NA;NA;2437.365087;5.311356718;335.9342582
trobi_1929_b;NA;NA;NA;NA;NA;15.1937561;15.2166872;13.19920158;9.518806458;6.3854599;NA;NA;2434.007151;6.454323567;299.8654896
trobi_1929_c;NA;NA;NA;NA;NA;15.04684448;15.07570744;13.04875088;9.343338966;6.312152386;NA;NA;2436.250942;10.12103334;332.3528764
trobi_1929_d;NA;NA;NA;NA;NA;14.63390636;14.67550087;12.66613388;9.081821442;6.145456791;NA;NA;2443.464193;18.90010046;5.288110576
trobi_1929_e;NA;NA;NA;NA;NA;14.88542652;14.92203999;12.89660645;9.233013153;6.250595093;NA;NA;2442.870837;14.80088239;355.7151744
trobi_1993_a;NA;NA;NA;NA;NA;14.91303539;14.95131969;12.94326687;9.371947289;6.378732681;NA;NA;2489.003852;12.20359187;21.46693446
trobi_1993_b;NA;NA;NA;NA;NA;14.7710619;14.8139286;12.81828785;9.289442062;6.237707138;NA;NA;2495.431927;16.02827019;28.03009376
trobi_1993_c;NA;NA;NA;NA;NA;14.5876255;14.6344595;12.66239738;9.181757927;6.175667763;NA;NA;2501.255358;18.7421744;35.9372239
trobi_1993_d;NA;NA;NA;NA;NA;14.37041187;14.42103958;12.46204376;9.047223091;6.093057632;NA;NA;2511.034498;23.16666826;33.18414232
trobi_1993_e;NA;NA;NA;NA;NA;14.37041187;14.42103958;12.46204376;9.047223091;6.093057632;NA;NA;2511.034498;23.16666826;33.18414232
trobi_2006_a;NA;NA;NA;NA;NA;14.94431114;14.96689415;12.90294552;9.431408882;6.461234093;NA;NA;2515.968118;12.96261165;314.3742443
trobi_2006_b;NA;NA;NA;NA;NA;14.83590508;14.87121487;12.88038063;9.408900261;6.439886093;NA;NA;2519.010351;11.85361605;318.7666442
trobi_2006_c;NA;NA;NA;NA;NA;14.96256065;14.98438454;12.9186306;9.445907593;6.473698139;NA;NA;2525.098472;12.68966575;310.300905
trobi_2006_d;NA;NA;NA;NA;NA;14.82969952;14.86520386;12.86986351;9.409770012;6.440245152;NA;NA;2528.953689;13.8733339;315.5311556
trobi_2006_e;NA;NA;NA;NA;NA;14.82969952;14.86520386;12.86986351;9.409770012;6.440245152;NA;NA;2528.953689;13.8733339;315.5311556
verra_1850_a;NA;NA;NA;NA;6.41012001;11.5081234;15.30614662;13.07732868;10.04990292;5.496362209;1.870456696;NA;2299.748891;13.49491369;249.2240952
verra_1850_b;NA;NA;NA;NA;6.440722942;11.55909634;15.41816425;13.18091106;10.13327789;5.540572166;1.884979844;NA;2294.720486;10.89638788;217.4006941
verra_1850_c;NA;NA;NA;NA;6.454435825;11.56198406;15.41350269;13.17951775;10.14285088;5.554774284;1.892845154;NA;2290.802618;11.63657743;219.6197139
verra_1850_d;NA;NA;NA;4.488715172;6.012685776;10.59633636;13.97159195;11.98997021;9.195134163;5.085114956;1.786487937;NA;2215.901709;20.26856594;152.1261171
verra_1850_e;NA;NA;NA;4.405730724;5.981660843;10.72704792;14.20239639;12.08345032;9.221598625;5.065068722;1.764900208;NA;2192.470418;18.3859574;140.2812917
