"glacier1","date1","plot1","date2","plot2","Plot1","Plot2","beta.bact","time_diff","beta.coll","beta.euka.uni","beta.euka.animals","beta.fung","beta.inse","beta.olig","beta.sper","beta.all.ani"
"adigi",1949,"b",1981,"a","adigi_1981_a","adigi_1949_b",0.842105263157895,32,1,0.75,1,0.871428571428571,0.909090909090909,NA,1,0.954545454545455
"adigi",1949,"b",1981,"b","adigi_1981_b","adigi_1949_b",0.831460674157303,32,1,0.666666666666667,0.857142857142857,0.864197530864197,1,NA,1,0.962962962962963
"adigi",1949,"b",1981,"c","adigi_1981_c","adigi_1949_b",0.837837837837838,32,1,0.75,1,0.846153846153846,1,NA,1,1
"adigi",1949,"b",1981,"d","adigi_1981_d","adigi_1949_b",0.850574712643678,32,1,0.8,1,0.850746268656716,1,NA,1,1
"adigi",1949,"b",1981,"e","adigi_1981_e","adigi_1949_b",0.830188679245283,32,1,0.666666666666667,1,0.828947368421053,1,NA,1,1
"adigi",1949,"b",1981,"f","adigi_1981_f","adigi_1949_b",0.880952380952381,32,1,0.888888888888889,1,0.914285714285714,1,NA,0.5,1
"adigi",1949,"b",1981,"g","adigi_1981_g","adigi_1949_b",0.846153846153846,32,1,0.666666666666667,0.833333333333333,0.861538461538462,1,NA,1,0.956521739130435
"adigi",1949,"b",1981,"h","adigi_1981_h","adigi_1949_b",0.805194805194805,32,1,0.7,0.857142857142857,0.852941176470588,1,NA,1,0.964285714285714
"adigi",1949,"b",1981,"i","adigi_1981_i","adigi_1949_b",0.774193548387097,32,0.833333333333333,0.833333333333333,0.888888888888889,0.884057971014493,1,NA,0.5,0.92
"adigi",1949,"b",1981,"j","adigi_1981_j","adigi_1949_b",0.907284768211921,32,1,0.75,1,0.936507936507937,0.916666666666667,NA,1,0.956521739130435
"adigi",1949,"b",2010,"a","adigi_2010_a","adigi_1949_b",0.918032786885246,61,1,0.818181818181818,0.833333333333333,1,1,NA,1,0.952380952380952
"adigi",1949,"b",2010,"b","adigi_2010_b","adigi_1949_b",0.905405405405405,61,1,0.666666666666667,1,0.966101694915254,1,NA,1,1
"adigi",1949,"b",2010,"c","adigi_2010_c","adigi_1949_b",0.901234567901235,61,1,0.777777777777778,0.833333333333333,0.96551724137931,1,NA,1,0.958333333333333
"adigi",1949,"b",2010,"d","adigi_2010_d","adigi_1949_b",0.930555555555556,61,1,0.727272727272727,1,0.951612903225806,1,NA,1,1
"adigi",1949,"b",2010,"e","adigi_2010_e","adigi_1949_b",0.930555555555556,61,1,0.823529411764706,0.833333333333333,0.909090909090909,1,NA,1,0.954545454545455
"adigi",1949,"c",1949,"d","adigi_1949_d","adigi_1949_c",0.735294117647059,0,1,0.5,0.428571428571429,0.609195402298851,0.533333333333333,NA,0.666666666666667,0.56
"adigi",1949,"c",1949,"e","adigi_1949_e","adigi_1949_c",0.634146341463415,0,1,0.5,0.5,0.621621621621622,0.8,NA,0.6,0.758620689655172
"adigi",1949,"c",1963,"a","adigi_1963_a","adigi_1949_c",0.843137254901961,14,1,0.7,0.888888888888889,0.953125,1,NA,0.666666666666667,0.958333333333333
"adigi",1949,"c",1963,"b","adigi_1963_b","adigi_1949_c",0.789473684210526,14,1,0.75,0.888888888888889,0.880597014925373,0.933333333333333,NA,1,0.92
"adigi",1949,"c",1963,"c","adigi_1963_c","adigi_1949_c",0.797101449275362,14,NA,0.625,0.75,0.949152542372881,1,NA,1,0.9
"adigi",1949,"c",1963,"d","adigi_1963_d","adigi_1949_c",0.794117647058823,14,1,0.571428571428571,0.777777777777778,0.941176470588235,1,NA,1,0.923076923076923
"adigi",1949,"c",1963,"e","adigi_1963_e","adigi_1949_c",0.860759493670886,14,1,0.571428571428571,0.875,1,1,NA,1,0.954545454545455
"adigi",1949,"c",1981,"a","adigi_1981_a","adigi_1949_c",0.833333333333333,32,NA,0.769230769230769,0.857142857142857,0.887323943661972,0.916666666666667,NA,1,0.894736842105263
"adigi",1949,"c",1981,"b","adigi_1981_b","adigi_1949_c",0.839506172839506,32,1,0.555555555555556,0.75,0.82051282051282,1,NA,1,0.916666666666667
"adigi",1949,"c",1981,"c","adigi_1981_c","adigi_1949_c",0.793650793650794,32,1,0.8,0.857142857142857,0.880597014925373,1,NA,1,0.954545454545455
"adigi",1949,"c",1981,"d","adigi_1981_d","adigi_1949_c",0.846153846153846,32,1,0.833333333333333,1,0.884057971014493,1,NA,1,1
"adigi",1949,"c",1981,"e","adigi_1981_e","adigi_1949_c",0.790697674418605,32,NA,0.714285714285714,0.857142857142857,0.844155844155844,1,NA,1,0.947368421052632
"adigi",1949,"c",1981,"f","adigi_1981_f","adigi_1949_c",0.849315068493151,32,NA,0.9,0.75,0.914285714285714,1,NA,0.666666666666667,0.888888888888889
"adigi",1949,"c",1981,"g","adigi_1981_g","adigi_1949_c",0.80952380952381,32,1,0.714285714285714,0.875,0.878787878787879,1,NA,1,0.952380952380952
"adigi",1949,"c",1981,"h","adigi_1981_h","adigi_1949_c",0.828571428571429,32,1,0.727272727272727,0.75,0.835820895522388,1,NA,1,0.92
"adigi",1949,"c",1981,"i","adigi_1981_i","adigi_1949_c",0.8,32,1,0.75,0.8,0.867647058823529,1,NA,0.666666666666667,0.91304347826087
"adigi",1949,"c",1981,"j","adigi_1981_j","adigi_1949_c",0.908450704225352,32,1,0.8,1,0.936507936507937,0.923076923076923,NA,1,0.952380952380952
"adigi",1949,"c",2010,"a","adigi_2010_a","adigi_1949_c",0.857142857142857,61,NA,0.833333333333333,0.875,0.982758620689655,1,NA,1,0.947368421052632
"adigi",1949,"c",2010,"b","adigi_2010_b","adigi_1949_c",0.890625,61,NA,0.7,0.875,0.948275862068966,1,NA,1,0.95
"adigi",1949,"c",2010,"c","adigi_2010_c","adigi_1949_c",0.871428571428571,61,NA,0.8,0.875,0.96551724137931,1,NA,1,0.954545454545455
"adigi",1949,"c",2010,"d","adigi_2010_d","adigi_1949_c",0.901639344262295,61,NA,0.75,1,0.951612903225806,1,NA,1,1
"adigi",1949,"c",2010,"e","adigi_2010_e","adigi_1949_c",0.901639344262295,61,NA,0.833333333333333,0.875,0.909090909090909,1,NA,1,0.95
"adigi",1949,"d",1949,"e","adigi_1949_e","adigi_1949_d",0.676470588235294,0,0.714285714285714,0.428571428571429,0.714285714285714,0.584415584415584,0.666666666666667,NA,0.75,0.689655172413793
"adigi",1949,"d",1963,"a","adigi_1963_a","adigi_1949_d",0.885416666666667,14,1,0.666666666666667,0.833333333333333,0.957746478873239,1,NA,1,0.961538461538462
"adigi",1949,"d",1963,"b","adigi_1963_b","adigi_1949_d",0.859154929577465,14,1,0.6,0.833333333333333,0.876712328767123,0.875,NA,1,0.884615384615385
"adigi",1949,"d",1963,"c","adigi_1963_c","adigi_1949_d",0.838709677419355,14,1,0.571428571428571,0.833333333333333,0.954545454545455,1,NA,1,0.956521739130435
"adigi",1949,"d",1963,"d","adigi_1963_d","adigi_1949_d",0.816666666666667,14,1,0.2,0.857142857142857,0.902777777777778,1,NA,1,0.96551724137931
"adigi",1949,"d",1963,"e","adigi_1963_e","adigi_1949_d",0.871428571428571,14,1,0.2,1,1,1,NA,1,1
"adigi",1949,"d",1981,"a","adigi_1981_a","adigi_1949_d",0.846153846153846,32,1,0.636363636363636,0.75,0.883116883116883,0.928571428571429,NA,1,0.904761904761905
"adigi",1949,"d",1981,"b","adigi_1981_b","adigi_1949_d",0.893333333333333,32,1,0.5,0.6,0.848837209302326,0.933333333333333,NA,1,0.88
"adigi",1949,"d",1981,"c","adigi_1981_c","adigi_1949_d",0.859649122807018,32,1,0.75,0.75,0.921052631578947,1,NA,1,0.958333333333333
"adigi",1949,"d",1981,"d","adigi_1981_d","adigi_1949_d",0.902777777777778,32,1,0.8,1,0.88,1,NA,1,1
"adigi",1949,"d",1981,"e","adigi_1981_e","adigi_1949_d",0.794117647058823,32,1,0.4,0.75,0.883720930232558,1,NA,1,0.952380952380952
"adigi",1949,"d",1981,"f","adigi_1981_f","adigi_1949_d",0.893939393939394,32,1,0.75,0.833333333333333,0.935897435897436,1,NA,1,0.952380952380952
"adigi",1949,"d",1981,"g","adigi_1981_g","adigi_1949_d",0.818181818181818,32,1,0.666666666666667,0.8,0.905405405405405,1,NA,1,0.956521739130435
"adigi",1949,"d",1981,"h","adigi_1981_h","adigi_1949_d",0.873015873015873,32,1,0.555555555555556,0.6,0.866666666666667,1,NA,1,0.925925925925926
"adigi",1949,"d",1981,"i","adigi_1981_i","adigi_1949_d",0.854166666666667,32,1,0.727272727272727,0.714285714285714,0.909090909090909,1,NA,1,0.92
"adigi",1949,"d",1981,"j","adigi_1981_j","adigi_1949_d",0.941176470588235,32,1,0.75,1,0.942857142857143,0.933333333333333,NA,1,0.956521739130435
"adigi",1949,"d",2010,"a","adigi_2010_a","adigi_1949_d",0.875,61,1,0.7,0.8,0.984615384615385,1,NA,1,0.952380952380952
"adigi",1949,"d",2010,"b","adigi_2010_b","adigi_1949_d",0.928571428571429,61,1,0.5,0.8,0.985074626865672,1,NA,1,0.954545454545455
"adigi",1949,"d",2010,"c","adigi_2010_c","adigi_1949_d",0.903225806451613,61,1,0.625,0.8,0.969230769230769,1,NA,1,0.958333333333333
"adigi",1949,"d",2010,"d","adigi_2010_d","adigi_1949_d",0.943396226415094,61,1,0.6,1,0.971428571428571,1,NA,1,1
"adigi",1949,"d",2010,"e","adigi_2010_e","adigi_1949_d",0.901960784313726,61,1,0.75,0.8,0.932432432432432,1,NA,1,0.954545454545455
"adigi",1949,"e",1963,"a","adigi_1963_a","adigi_1949_e",0.846153846153846,14,1,0.75,0.857142857142857,0.92156862745098,1,NA,0.75,0.961538461538462
"adigi",1949,"e",1963,"b","adigi_1963_b","adigi_1949_e",0.810126582278481,14,0.833333333333333,0.692307692307692,1,0.833333333333333,0.833333333333333,NA,1,0.884615384615385
"adigi",1949,"e",1963,"c","adigi_1963_c","adigi_1949_e",0.819444444444444,14,1,0.7,0.857142857142857,0.936170212765957,1,NA,1,0.956521739130435
"adigi",1949,"e",1963,"d","adigi_1963_d","adigi_1949_e",0.746268656716418,14,1,0.5,0.714285714285714,0.909090909090909,1,NA,1,0.928571428571429
"adigi",1949,"e",1963,"e","adigi_1963_e","adigi_1949_e",0.82051282051282,14,1,0.5,0.833333333333333,1,1,NA,1,0.958333333333333
"adigi",1949,"e",1981,"a","adigi_1981_a","adigi_1949_e",0.84,32,1,0.714285714285714,1,0.844827586206897,1,NA,1,1
"adigi",1949,"e",1981,"b","adigi_1981_b","adigi_1949_e",0.857142857142857,32,1,0.5,0.857142857142857,0.823529411764706,1,NA,1,0.962962962962963
"adigi",1949,"e",1981,"c","adigi_1981_c","adigi_1949_e",0.818181818181818,32,1,0.857142857142857,1,0.833333333333333,1,NA,1,1
"adigi",1949,"e",1981,"d","adigi_1981_d","adigi_1949_e",0.85,32,1,0.875,1,0.859649122807018,1,NA,1,1
"adigi",1949,"e",1981,"e","adigi_1981_e","adigi_1949_e",0.851063829787234,32,1,0.625,1,0.850746268656716,1,NA,1,1
"adigi",1949,"e",1981,"f","adigi_1981_f","adigi_1949_e",0.868421052631579,32,1,0.818181818181818,0.857142857142857,0.87719298245614,1,NA,0.75,0.952380952380952
"adigi",1949,"e",1981,"g","adigi_1981_g","adigi_1949_e",0.790697674418605,32,1,0.777777777777778,0.833333333333333,0.851851851851852,1,NA,1,0.956521739130435
"adigi",1949,"e",1981,"h","adigi_1981_h","adigi_1949_e",0.833333333333333,32,1,0.666666666666667,0.857142857142857,0.842105263157895,1,NA,1,0.964285714285714
"adigi",1949,"e",1981,"i","adigi_1981_i","adigi_1949_e",0.807017543859649,32,0.857142857142857,0.785714285714286,0.888888888888889,0.859649122807018,1,NA,0.75,0.92
"adigi",1949,"e",1981,"j","adigi_1981_j","adigi_1949_e",0.909722222222222,32,1,0.857142857142857,1,0.9,1,NA,1,1
"adigi",1949,"e",2010,"a","adigi_2010_a","adigi_1949_e",0.884615384615385,61,1,0.769230769230769,0.833333333333333,0.978260869565217,1,NA,1,0.952380952380952
"adigi",1949,"e",2010,"b","adigi_2010_b","adigi_1949_e",0.91044776119403,61,1,0.636363636363636,1,0.957446808510638,1,NA,1,1
"adigi",1949,"e",2010,"c","adigi_2010_c","adigi_1949_e",0.89041095890411,61,1,0.727272727272727,0.833333333333333,0.956521739130435,1,NA,1,0.958333333333333
"adigi",1949,"e",2010,"d","adigi_2010_d","adigi_1949_e",0.938461538461538,61,1,0.692307692307692,1,0.94,1,NA,1,1
"adigi",1949,"e",2010,"e","adigi_2010_e","adigi_1949_e",0.921875,61,1,0.789473684210526,0.833333333333333,0.888888888888889,1,NA,1,0.954545454545455
"adigi",1963,"a",1963,"b","adigi_1963_b","adigi_1963_a",0.721311475409836,0,1,0.714285714285714,1,0.88,1,NA,1,1
"adigi",1963,"a",1963,"c","adigi_1963_c","adigi_1963_a",0.699115044247788,0,1,0.444444444444444,1,0.75,0.8,NA,1,0.916666666666667
"adigi",1963,"a",1963,"d","adigi_1963_d","adigi_1963_a",0.684684684684685,0,0,0.555555555555556,0.6,0.91304347826087,0.333333333333333,NA,1,0.416666666666667
"adigi",1963,"a",1963,"e","adigi_1963_e","adigi_1963_a",0.649122807017544,0,0.5,0.555555555555556,1,1,0.8,NA,1,0.833333333333333
"adigi",1963,"a",1981,"a","adigi_1981_a","adigi_1963_a",0.775510204081633,18,1,0.416666666666667,1,0.857142857142857,1,NA,1,1
"adigi",1963,"a",1981,"b","adigi_1981_b","adigi_1963_a",0.746031746031746,18,1,0.666666666666667,0.8,0.902439024390244,1,NA,1,0.9375
"adigi",1963,"a",1981,"c","adigi_1981_c","adigi_1963_a",0.715596330275229,18,1,0.875,1,0.833333333333333,1,NA,1,1
"adigi",1963,"a",1981,"d","adigi_1981_d","adigi_1963_a",0.758064516129032,18,1,0.888888888888889,1,0.846153846153846,1,NA,1,1
"adigi",1963,"a",1981,"e","adigi_1981_e","adigi_1963_a",0.84,18,1,0.8,1,0.923076923076923,1,NA,1,1
"adigi",1963,"a",1981,"f","adigi_1981_f","adigi_1963_a",0.71304347826087,18,1,0.923076923076923,1,0.84,1,NA,0,1
"adigi",1963,"a",1981,"g","adigi_1981_g","adigi_1963_a",0.848484848484849,18,1,0.666666666666667,0.75,0.826086956521739,1,NA,1,0.916666666666667
"adigi",1963,"a",1981,"h","adigi_1981_h","adigi_1963_a",0.672727272727273,18,1,0.692307692307692,0.8,0.851851851851852,1,NA,1,0.941176470588235
"adigi",1963,"a",1981,"i","adigi_1981_i","adigi_1963_a",0.75,18,1,0.714285714285714,0.857142857142857,0.846153846153846,1,NA,0,0.933333333333333
"adigi",1963,"a",1981,"j","adigi_1981_j","adigi_1963_a",0.70414201183432,18,1,0.875,1,0.888888888888889,1,NA,1,1
"adigi",1963,"a",2010,"a","adigi_2010_a","adigi_1963_a",0.775510204081633,47,1,0.583333333333333,0.75,1,1,NA,1,0.9
"adigi",1963,"a",2010,"b","adigi_2010_b","adigi_1963_a",0.75,47,1,0.545454545454545,1,0.923076923076923,1,NA,1,1
"adigi",1963,"a",2010,"c","adigi_2010_c","adigi_1963_a",0.734513274336283,47,1,0.636363636363636,0.75,0.916666666666667,1,NA,1,0.923076923076923
"adigi",1963,"a",2010,"d","adigi_2010_d","adigi_1963_a",0.798165137614679,47,1,0.615384615384615,1,1,1,NA,1,1
"adigi",1963,"a",2010,"e","adigi_2010_e","adigi_1963_a",0.775700934579439,47,1,0.736842105263158,1,0.91304347826087,1,NA,1,1
"adigi",1963,"b",1963,"c","adigi_1963_c","adigi_1963_b",0.698924731182796,0,1,0.769230769230769,0.8,0.904761904761905,1,NA,NA,0.928571428571429
"adigi",1963,"b",1963,"d","adigi_1963_d","adigi_1963_b",0.620689655172414,0,1,0.636363636363636,0.833333333333333,0.862068965517241,1,NA,NA,0.95
"adigi",1963,"b",1963,"e","adigi_1963_e","adigi_1963_b",0.680412371134021,0,1,0.636363636363636,0.75,0.947368421052632,1,NA,NA,0.933333333333333
"adigi",1963,"b",1981,"a","adigi_1981_a","adigi_1963_b",0.763157894736842,18,1,0.6,0.666666666666667,0.857142857142857,1,NA,NA,0.923076923076923
"adigi",1963,"b",1981,"b","adigi_1981_b","adigi_1963_b",0.68,18,1,0.5,0.8,0.872340425531915,1,NA,1,0.944444444444444
"adigi",1963,"b",1981,"c","adigi_1981_c","adigi_1963_b",0.689655172413793,18,1,0.9,0.666666666666667,0.909090909090909,1,NA,NA,0.933333333333333
"adigi",1963,"b",1981,"d","adigi_1981_d","adigi_1963_b",0.732673267326733,18,1,0.909090909090909,1,0.882352941176471,1,NA,NA,1
"adigi",1963,"b",1981,"e","adigi_1981_e","adigi_1963_b",0.815789473684211,18,1,0.6,0.666666666666667,0.863636363636364,1,NA,NA,0.916666666666667
"adigi",1963,"b",1981,"f","adigi_1981_f","adigi_1963_b",0.755102040816326,18,1,0.666666666666667,0.5,0.942857142857143,1,NA,1,0.818181818181818
"adigi",1963,"b",1981,"g","adigi_1981_g","adigi_1963_b",0.857142857142857,18,1,0.727272727272727,1,0.970588235294118,1,NA,NA,1
"adigi",1963,"b",1981,"h","adigi_1981_h","adigi_1963_b",0.651685393258427,18,1,0.642857142857143,0.8,0.916666666666667,1,NA,NA,0.947368421052632
"adigi",1963,"b",1981,"i","adigi_1981_i","adigi_1963_b",0.631578947368421,18,1,0.666666666666667,0.666666666666667,0.882352941176471,1,NA,1,0.875
"adigi",1963,"b",1981,"j","adigi_1981_j","adigi_1963_b",0.730263157894737,18,1,0.9,1,0.833333333333333,1,NA,NA,1
"adigi",1963,"b",2010,"a","adigi_2010_a","adigi_1963_b",0.825,47,1,0.733333333333333,1,1,1,NA,NA,1
"adigi",1963,"b",2010,"b","adigi_2010_b","adigi_1963_b",0.761363636363636,47,1,0.615384615384615,0.75,0.9,1,NA,NA,0.923076923076923
"adigi",1963,"b",2010,"c","adigi_2010_c","adigi_1963_b",0.793814432989691,47,1,0.692307692307692,1,0.95,1,NA,NA,1
"adigi",1963,"b",2010,"d","adigi_2010_d","adigi_1963_b",0.858695652173913,47,1,0.666666666666667,1,0.916666666666667,1,NA,NA,1
"adigi",1963,"b",2010,"e","adigi_2010_e","adigi_1963_b",0.793103448275862,47,1,0.7,1,0.777777777777778,1,NA,NA,1
"adigi",1963,"c",1963,"d","adigi_1963_d","adigi_1963_c",0.52,0,1,0.428571428571429,0.833333333333333,0.947368421052632,0.857142857142857,NA,NA,0.857142857142857
"adigi",1963,"c",1963,"e","adigi_1963_e","adigi_1963_c",0.493670886075949,0,1,0.428571428571429,0.75,1,0.666666666666667,NA,NA,0.777777777777778
"adigi",1963,"c",1981,"a","adigi_1981_a","adigi_1963_c",0.73134328358209,18,NA,0.583333333333333,0.666666666666667,0.961538461538462,1,NA,NA,0.875
"adigi",1963,"c",1981,"b","adigi_1981_b","adigi_1963_c",0.77,18,1,0.727272727272727,0.8,0.947368421052632,1,NA,1,0.923076923076923
"adigi",1963,"c",1981,"c","adigi_1981_c","adigi_1963_c",0.75,18,1,0.833333333333333,0.666666666666667,0.904761904761905,1,NA,NA,0.9
"adigi",1963,"c",1981,"d","adigi_1981_d","adigi_1963_c",0.844660194174757,18,1,0.857142857142857,1,0.91304347826087,1,NA,NA,1
"adigi",1963,"c",1981,"e","adigi_1981_e","adigi_1963_c",0.734375,18,NA,0.75,0.666666666666667,0.972222222222222,1,NA,NA,0.857142857142857
"adigi",1963,"c",1981,"f","adigi_1981_f","adigi_1963_c",0.744444444444444,18,NA,0.909090909090909,0.5,0.956521739130435,1,NA,1,0.666666666666667
"adigi",1963,"c",1981,"g","adigi_1981_g","adigi_1963_c",0.871428571428571,18,1,0.75,1,0.952380952380952,1,NA,NA,1
"adigi",1963,"c",1981,"h","adigi_1981_h","adigi_1963_c",0.678571428571429,18,1,0.636363636363636,0.8,0.869565217391304,1,NA,NA,0.928571428571429
"adigi",1963,"c",1981,"i","adigi_1981_i","adigi_1963_c",0.75,18,1,0.666666666666667,0.857142857142857,0.91304347826087,1,NA,1,0.916666666666667
"adigi",1963,"c",1981,"j","adigi_1981_j","adigi_1963_c",0.805194805194805,18,1,0.833333333333333,1,0.928571428571429,1,NA,NA,1
"adigi",1963,"c",2010,"a","adigi_2010_a","adigi_1963_c",0.785714285714286,47,NA,0.636363636363636,0.75,1,1,NA,NA,0.857142857142857
"adigi",1963,"c",2010,"b","adigi_2010_b","adigi_1963_c",0.75,47,NA,0.6,0.333333333333333,0.875,1,NA,NA,0.714285714285714
"adigi",1963,"c",2010,"c","adigi_2010_c","adigi_1963_c",0.744186046511628,47,NA,0.7,0.75,0.857142857142857,1,NA,NA,0.9
"adigi",1963,"c",2010,"d","adigi_2010_d","adigi_1963_c",0.769230769230769,47,NA,0.666666666666667,0.666666666666667,1,1,NA,NA,0.875
"adigi",1963,"c",2010,"e","adigi_2010_e","adigi_1963_c",0.769230769230769,47,NA,0.777777777777778,0.75,0.947368421052632,1,NA,NA,0.875
"adigi",1963,"d",1963,"e","adigi_1963_e","adigi_1963_d",0.447368421052632,0,0.5,0,0.5,1,0.666666666666667,NA,NA,0.583333333333333
"adigi",1963,"d",1981,"a","adigi_1981_a","adigi_1963_d",0.764705882352941,18,1,0.545454545454545,1,0.878787878787879,0.875,NA,NA,0.928571428571429
"adigi",1963,"d",1981,"b","adigi_1981_b","adigi_1963_d",0.767676767676768,18,1,0.555555555555556,0.833333333333333,0.936170212765957,1,NA,1,0.947368421052632
"adigi",1963,"d",1981,"c","adigi_1981_c","adigi_1963_d",0.761904761904762,18,1,0.8,1,0.9,1,NA,NA,1
"adigi",1963,"d",1981,"d","adigi_1981_d","adigi_1963_d",0.795918367346939,18,1,0.833333333333333,1,0.90625,1,NA,NA,1
"adigi",1963,"d",1981,"e","adigi_1981_e","adigi_1963_d",0.805970149253731,18,1,0.5,1,0.931818181818182,1,NA,NA,1
"adigi",1963,"d",1981,"f","adigi_1981_f","adigi_1963_d",0.741573033707865,18,1,0.777777777777778,0.6,0.9375,1,NA,1,0.833333333333333
"adigi",1963,"d",1981,"g","adigi_1981_g","adigi_1963_d",0.852941176470588,18,1,0.714285714285714,0.8,0.896551724137931,1,NA,NA,0.933333333333333
"adigi",1963,"d",1981,"h","adigi_1981_h","adigi_1963_d",0.641975308641975,18,1,0.444444444444444,0.833333333333333,0.909090909090909,1,NA,NA,0.95
"adigi",1963,"d",1981,"i","adigi_1981_i","adigi_1963_d",0.712328767123288,18,1,0.636363636363636,0.714285714285714,0.939393939393939,1,NA,1,0.882352941176471
"adigi",1963,"d",1981,"j","adigi_1981_j","adigi_1963_d",0.788079470198676,18,1,0.8,1,0.863636363636364,1,NA,NA,1
"adigi",1963,"d",2010,"a","adigi_2010_a","adigi_1963_d",0.816901408450704,47,1,0.6,0.8,1,1,NA,NA,0.923076923076923
"adigi",1963,"d",2010,"b","adigi_2010_b","adigi_1963_d",0.792682926829268,47,1,0.375,1,0.944444444444444,1,NA,NA,1
"adigi",1963,"d",2010,"c","adigi_2010_c","adigi_1963_d",0.770114942528736,47,1,0.5,0.8,0.8,0.75,NA,NA,0.785714285714286
"adigi",1963,"d",2010,"d","adigi_2010_d","adigi_1963_d",0.855421686746988,47,1,0.5,1,0.954545454545455,0.875,NA,NA,0.928571428571429
"adigi",1963,"d",2010,"e","adigi_2010_e","adigi_1963_d",0.827160493827161,47,1,0.6875,1,0.75,0.857142857142857,NA,NA,0.928571428571429
"adigi",1963,"e",1981,"a","adigi_1981_a","adigi_1963_e",0.722222222222222,18,1,0.545454545454545,1,1,0.75,NA,NA,0.888888888888889
"adigi",1963,"e",1981,"b","adigi_1981_b","adigi_1963_e",0.773584905660377,18,1,0.555555555555556,1,1,1,NA,1,1
"adigi",1963,"e",1981,"c","adigi_1981_c","adigi_1963_e",0.755555555555556,18,1,0.8,1,1,1,NA,NA,1
"adigi",1963,"e",1981,"d","adigi_1981_d","adigi_1963_e",0.788461538461538,18,1,0.833333333333333,1,1,1,NA,NA,1
"adigi",1963,"e",1981,"e","adigi_1981_e","adigi_1963_e",0.777777777777778,18,1,0.5,1,1,1,NA,NA,1
"adigi",1963,"e",1981,"f","adigi_1981_f","adigi_1963_e",0.736842105263158,18,1,0.777777777777778,0.333333333333333,1,1,NA,1,0.714285714285714
"adigi",1963,"e",1981,"g","adigi_1981_g","adigi_1963_e",0.821917808219178,18,1,0.714285714285714,1,1,1,NA,NA,1
"adigi",1963,"e",1981,"h","adigi_1981_h","adigi_1963_e",0.64367816091954,18,1,0.444444444444444,1,1,1,NA,NA,1
"adigi",1963,"e",1981,"i","adigi_1981_i","adigi_1963_e",0.740740740740741,18,1,0.636363636363636,0.833333333333333,1,1,NA,1,0.923076923076923
"adigi",1963,"e",1981,"j","adigi_1981_j","adigi_1963_e",0.751633986928105,18,1,0.8,1,1,1,NA,NA,1
"adigi",1963,"e",2010,"a","adigi_2010_a","adigi_1963_e",0.756756756756757,47,1,0.6,1,1,1,NA,NA,1
"adigi",1963,"e",2010,"b","adigi_2010_b","adigi_1963_e",0.755813953488372,47,1,0.375,1,1,1,NA,NA,1
"adigi",1963,"e",2010,"c","adigi_2010_c","adigi_1963_e",0.722222222222222,47,1,0.5,1,1,0.8,NA,NA,0.909090909090909
"adigi",1963,"e",2010,"d","adigi_2010_d","adigi_1963_e",0.788235294117647,47,1,0.5,1,1,0.75,NA,NA,0.888888888888889
"adigi",1963,"e",2010,"e","adigi_2010_e","adigi_1963_e",0.802325581395349,47,1,0.6875,1,0.866666666666667,0.666666666666667,NA,NA,0.888888888888889
"adigi",1981,"a",1981,"b","adigi_1981_b","adigi_1981_a",0.666666666666667,0,1,0.538461538461538,0.666666666666667,0.787234042553192,1,NA,1,0.916666666666667
"adigi",1981,"a",1981,"c","adigi_1981_c","adigi_1981_a",0.677966101694915,0,1,0.909090909090909,0,0.620689655172414,1,NA,NA,0.888888888888889
"adigi",1981,"a",1981,"d","adigi_1981_d","adigi_1981_a",0.773333333333333,0,1,0.916666666666667,1,0.727272727272727,1,NA,NA,1
