name,glacier,dating,spot,date,time,lon,lat
rutor_1954_b2,Rutor,1954,B,05/07/2018,14:29,6.999609,45.669433
rutor_1954_c1,Rutor,1954,C,05/07/2018,14:20,6.999397,45.669412
rutor_1954_c2,Rutor,1954,C,05/07/2018,14:20,6.999397,45.669412
rutor_1954_d1,Rutor,1954,D,05/07/2018,15:42,6.998539,45.669022
rutor_1954_d2,Rutor,1954,D,05/07/2018,15:42,6.998539,45.669022
rutor_1954_e1,Rutor,1954,E,05/07/2018,15:50,6.997475,45.668539
rutor_1954_e2,Rutor,1954,E,05/07/2018,15:50,6.997475,45.668539
rutor_1988_a1,Rutor,1988,A,05/07/2018,15:12,7.000305,45.668546
rutor_1988_a2,Rutor,1988,A,05/07/2018,15:12,7.000305,45.668546
rutor_1988_b1,Rutor,1988,B,05/07/2018,15:21,7.000533,45.668741
rutor_1988_b2,Rutor,1988,B,05/07/2018,15:21,7.000533,45.668741
rutor_1988_c1,Rutor,1988,C,05/07/2018,15:28,7.001018,45.668877
rutor_1988_c2,Rutor,1988,C,05/07/2018,15:28,7.001018,45.668877
rutor_1988_d1,Rutor,1988,D,05/07/2018,16:05,6.9981,45.668493
rutor_1988_d2,Rutor,1988,D,05/07/2018,16:05,6.9981,45.668493
rutor_1988_e1,Rutor,1988,E,05/07/2018,16:12,6.998324,45.668546
rutor_1988_e2,Rutor,1988,E,05/07/2018,16:12,6.998324,45.668546
rutor_2006_a1,Rutor,2006,A,05/07/2018,16:39,6.996533,45.667744
rutor_2006_a2,Rutor,2006,A,05/07/2018,16:39,6.996533,45.667744
rutor_2006_b1,Rutor,2006,B,05/07/2018,16:53,6.996256,45.667689
rutor_2006_b2,Rutor,2006,B,05/07/2018,16:53,6.996256,45.667689
rutor_2006_c1,Rutor,2006,C,05/07/2018,16:59,6.995817,45.667626
rutor_2006_c2,Rutor,2006,C,05/07/2018,16:59,6.995817,45.667626
rutor_2006_d1,Rutor,2006,D,05/07/2018,17:06,6.995512,45.667508
rutor_2006_d2,Rutor,2006,D,05/07/2018,17:06,6.995512,45.667508
rutor_2006_e1,Rutor,2006,E,05/07/2018,17:23,6.994925,45.667184
rutor_2006_e2,Rutor,2006,E,05/07/2018,17:23,6.994925,45.667184
,Rutor,Cryoconite,A,06/07/2018,9:31,7.00025,45.6657
,Rutor,Cryoconite,B,06/07/2018,9:42,7,45.6653
,Rutor,Cryoconite,C,06/07/2018,9:50,7.0002,45.6659
,Rutor,Cryoconite,D,06/07/2018,10:10,7.0003,45.6661
,Rutor,Cryoconite,E,06/07/2018,10:17,7.0005,45.6663
rutor_supr_a1,Rutor,Supraglacial,A,06/07/2018,10:26,7.0001,45.6665
rutor_supr_b1,Rutor,Supraglacial,B,06/07/2018,10:30,6.9999,45.6662
rutor_supr_c1,Rutor,Supraglacial,C,06/07/2018,10:38,6.9996,45.666
rutor_supr_d1,Rutor,Supraglacial,D,06/07/2018,10:48,6.9997,45.6655
rutor_supr_e1,Rutor,Supraglacial,E,06/07/2018,10:55,6.9994,45.6652
slore_1536_a1,San Lorenzo,1536,A,03/02/2019,20:02,-72.31521,-47.51169
slore_1536_b1,San Lorenzo,1536,B,03/02/2019,20:11,-72.31416,-47.51354
slore_1536_c1,San Lorenzo,1536,C,03/02/2019,20:21,-72.31441,-47.51394
slore_1536_d1,San Lorenzo,1536,D,03/02/2019,20:32,-72.31462,-47.51425
slore_1536_e1,San Lorenzo,1536,E,03/02/2019,20:44,-72.31515,-47.51474
slore_1802_a1,San Lorenzo,1802,A,03/02/2019,14:56,-72.32488,-47.5399
slore_1802_b1,San Lorenzo,1802,B,03/02/2019,15:23,-72.32385,-47.53888
slore_1802_c1,San Lorenzo,1802,C,03/02/2019,18:20,-72.32002,-47.52717
slore_1802_d1,San Lorenzo,1802,D,03/02/2019,18:37,-72.31955,-47.52514
slore_1802_e1,San Lorenzo,1802,E,03/02/2019,19:14,-72.3179,-47.52195
slore_1943_a1,San Lorenzo,1943,A,03/02/2019,16:37,-72.31948,-47.53191
slore_1943_b1,San Lorenzo,1943,B,03/02/2019,16:54,-72.32026,-47.53236
slore_1943_c1,San Lorenzo,1943,C,03/02/2019,17:14,-72.31939,-47.53218
slore_1943_d1,San Lorenzo,1943,D,03/02/2019,17:29,-72.31809,-47.53187
slore_1943_e1,San Lorenzo,1943,E,03/02/2019,17:43,-72.31788,-47.53144
slore_1996_a1,San Lorenzo,1996,A,03/02/2019,12:40,-72.32575,-47.5423
slore_1996_b1,San Lorenzo,1996,B,03/02/2019,12:53,-72.32547,-47.54211
slore_1996_c1,San Lorenzo,1996,C,03/02/2019,13:06,-72.32506,-47.54221
slore_1996_d1,San Lorenzo,1996,D,03/02/2019,14:15,-72.32446,-47.5421
slore_1996_e1,San Lorenzo,1996,E,03/02/2019,14:25,-72.32395,-47.542
slore_2011_a1,San Lorenzo,2011,A,03/02/2019,13:20,-72.32496,-47.5423
slore_2011_b1,San Lorenzo,2011,B,03/02/2019,13:32,-72.3247,-47.54231
slore_2011_c1,San Lorenzo,2011,C,03/02/2019,13:41,-72.32443,-47.54229
slore_2011_d1,San Lorenzo,2011,D,03/02/2019,13:49,-72.32426,-47.54236
slore_2011_e1,San Lorenzo,2011,E,03/02/2019,14:01,-72.32395,-47.54249
slore_supr_a1,San Lorenzo,Supraglacial,A,03/02/2019,11:49,-72.32543,-47.54253
slore_supr_b1,San Lorenzo,Supraglacial,B,03/02/2019,12:06,-72.32515,-47.54273
slore_supr_c1,San Lorenzo,Supraglacial,C,03/02/2019,12:13,-72.32513,-47.54299
slore_supr_d1,San Lorenzo,Supraglacial,D,03/02/2019,12:17,-72.32477,-47.54301
slore_supr_e1,San Lorenzo,Supraglacial,E,03/02/2019,12:22,-72.32461,-47.54324
sanis_1850_a1,Santa Isabel,1850,A,14/02/2019,,-75.375632,4.831647
sanis_1850_b1,Santa Isabel,1850,B,14/02/2019,,-75.375647,4.831562
sanis_1850_c1,Santa Isabel,1850,C,14/02/2019,,-75.375647,4.831562
sanis_1850_d1,Santa Isabel,1850,D,14/02/2019,,-75.375647,4.831562
sanis_1850_e1,Santa Isabel,1850,E,14/02/2019,,-75.375647,4.831562
sanis_1959_a1,Santa Isabel,1959,A,13/02/2019,,-75.37555556,4.8205556
sanis_1959_b1,Santa Isabel,1959,B,13/02/2019,,-75.37622778,4.8205889
sanis_1959_c1,Santa Isabel,1959,C,13/02/2019,,-75.37570833,4.8205028
sanis_1959_d1,Santa Isabel,1959,D,13/02/2019,,-75.37535,4.8202583
sanis_1959_e1,Santa Isabel,1959,E,13/02/2019,,-75.3759,4.8204556
sanis_1987_a1,Santa Isabel,1987,A,13/02/2019,,-75.37567,4.818831
sanis_1987_b1,Santa Isabel,1987,B,13/02/2019,,-75.37497,4.81908
sanis_1987_c1,Santa Isabel,1987,C,13/02/2019,,-75.375,4.8188889
sanis_1987_d1,Santa Isabel,1987,D,13/02/2019,,-75.375,4.8186111
sanis_1987_e1,Santa Isabel,1987,E,13/02/2019,,-75.375,4.8191667
sanis_2002_a1,Santa Isabel,2002,A,12/02/2019,,-75.373422,4.817124
sanis_2002_b1,Santa Isabel,2002,B,12/02/2019,,-75.373507,4.817144
sanis_2002_c1,Santa Isabel,2002,C,12/02/2019,,-75.373597,4.816993
sanis_2002_d1,Santa Isabel,2002,D,12/02/2019,,-75.373597,4.816993
sanis_2002_e1,Santa Isabel,2002,E,12/02/2019,,-75.373597,4.816993
sanis_2017_a1,Santa Isabel,2017,A,12/02/2019,,-75.372044,4.814191
sanis_2017_b1,Santa Isabel,2017,B,12/02/2019,,-75.372298,4.814245
sanis_2017_c1,Santa Isabel,2017,C,12/02/2019,,-75.372396,4.8144249
sanis_2017_d1,Santa Isabel,2017,D,12/02/2019,,-75.372456,4.814161
sanis_2017_e1,Santa Isabel,2017,E,12/02/2019,,-75.372522,4.814131
sforz_1920_a1,Sforzellina,1920,A,11/07/2018,15:31,10.508968,46.352945
sforz_1920_a2,Sforzellina,1920,A,11/07/2018,15:31,10.508968,46.352945
sforz_1920_b1,Sforzellina,1920,B,11/07/2018,15:49,10.509154,46.353067
sforz_1920_b2,Sforzellina,1920,B,11/07/2018,15:49,10.509154,46.353067
sforz_1920_c1,Sforzellina,1920,C,11/07/2018,16:00,10.509168,46.353248
sforz_1920_c2,Sforzellina,1920,C,11/07/2018,16:00,10.509168,46.353248
sforz_1920_d1,Sforzellina,1920,D,11/07/2018,16:16,10.509417,46.353374
sforz_1920_d2,Sforzellina,1920,D,11/07/2018,16:16,10.509417,46.353374
sforz_1920_e1,Sforzellina,1920,E,11/07/2018,16:32,10.509718,46.353259
sforz_1920_e2,Sforzellina,1920,E,11/07/2018,16:32,10.509718,46.353259
sforz_1954_a1,Sforzellina,1954,A,11/07/2018,14:00,10.510141,46.351912
sforz_1954_a2,Sforzellina,1954,A,11/07/2018,14:00,10.510141,46.351912
sforz_1954_b1,Sforzellina,1954,B,11/07/2018,14:15,10.510388,46.351977
sforz_1954_b2,Sforzellina,1954,B,11/07/2018,14:15,10.510388,46.351977
sforz_1954_c1,Sforzellina,1954,C,11/07/2018,14:24,10.510616,46.352036
sforz_1954_c2,Sforzellina,1954,C,11/07/2018,14:24,10.510616,46.352036
sforz_1954_d1,Sforzellina,1954,D,11/07/2018,14:54,10.510836,46.3521
sforz_1954_d2,Sforzellina,1954,D,11/07/2018,14:54,10.510836,46.3521
sforz_1954_e1,Sforzellina,1954,E,11/07/2018,15:04,10.511031,46.35213
sforz_1954_e2,Sforzellina,1954,E,11/07/2018,15:04,10.511031,46.35213
sforz_1989_a1,Sforzellina,1989,A,11/07/2018,12:43,10.510798,46.35146
sforz_1989_a2,Sforzellina,1989,A,11/07/2018,12:43,10.510798,46.35146
sforz_1989_b2,Sforzellina,1989,B,11/07/2018,13:02,10.511026,46.351491
sforz_1989_c1,Sforzellina,1989,C,11/07/2018,13:18,10.511271,46.351489
sforz_1989_c2,Sforzellina,1989,C,11/07/2018,13:18,10.511271,46.351489
sforz_1989_d1,Sforzellina,1989,D,11/07/2018,13:31,10.511462,46.351503
sforz_1989_d2,Sforzellina,1989,D,11/07/2018,13:31,10.511462,46.351503
sforz_1989_e1,Sforzellina,1989,E,11/07/2018,13:40,10.511634,46.351552
sforz_1989_e2,Sforzellina,1989,E,11/07/2018,13:40,10.511634,46.351552
sforz_2001_a1,Sforzellina,2001,A,11/07/2018,11:33,10.511309,46.351159
sforz_2001_c1,Sforzellina,2001,C,11/07/2018,11:55,10.511691,46.351151
sforz_2003_a2,Sforzellina,2003,A,10/07/2018,14:50,10.511567,46.35102
sforz_2003_a1,Sforzellina,2003,A,10/07/2018,14:50,10.511567,46.35102
sforz_2003_b1,Sforzellina,2003,B,10/07/2018,15:20,10.511908,46.351037
sforz_2003_c2,Sforzellina,2003,C,10/07/2018,16:08,10.512198,46.351213
sforz_2003_c1,Sforzellina,2003,C,10/07/2018,16:08,10.512198,46.351213
sforz_2003_d2,Sforzellina,2003,D,10/07/2018,16:20,10.51053,46.351072
sforz_2003_d1,Sforzellina,2003,D,10/07/2018,16:20,10.51053,46.351072
sforz_2003_e2,Sforzellina,2003,E,10/07/2018,16:48,10.510441,46.350988
sforz_2003_e1,Sforzellina,2003,E,10/07/2018,16:48,10.510441,46.350988
sforz_2006_a1,Sforzellina,2006,A,11/07/2018,10:29,10.511978,46.350939
sforz_2006_b1,Sforzellina,2006,B,11/07/2018,11:15,10.511685,46.350986
sforz_2009_a1,Sforzellina,2009,A,11/07/2018,10:20,10.511777,46.350792
sforz_2009_b1,Sforzellina,2009,B,11/07/2018,10:07,10.511882,46.350865
sforz_2009_c1,Sforzellina,2009,C,11/07/2018,11:06,10.512164,46.350797
sforz_2012_a1,Sforzellina,2012,A,11/07/2018,9:22,10.512417,46.350473
sforz_2012_b1,Sforzellina,2012,B,11/07/2018,9:34,10.511894,46.35069
sforz_2012_c1,Sforzellina,2012,C,11/07/2018,9:39,10.511475,46.350493
sforz_2015_a1,Sforzellina,2015,A,11/07/2018,9:10,10.512004,46.350478
sforz_2015_b1,Sforzellina,2015,B,11/07/2018,9:18,10.512178,46.35042
sforz_2015_c1,Sforzellina,2015,C,11/07/2018,9:25,10.512472,46.350409
,Sforzellina,Supraglacial,A, , ,10.512716,46.349686
,Sforzellina,Supraglacial,B, , ,10.512696,46.349545
,Sforzellina,Supraglacial,C, , ,10.513068,46.349398
,Sforzellina,Supraglacial,D, , ,10.513188,46.349298
,Sforzellina,Supraglacial,E, , ,10.513435,46.349174
solhe_1820_a1,Sólheimajökull,1820,A,2019-07-12,11:43,-19.367407,63.525999
solhe_1820_b1,Sólheimajökull,1820,B,2019-07-12,11:51,-19.366926,63.526045
solhe_1820_c1,Sólheimajökull,1820,C,2019-07-12,11:57,-19.366668,63.526201
solhe_1820_d1,Sólheimajökull,1820,D,2019-07-12,12:12,-19.371441,63.52565
solhe_1820_e1,Sólheimajökull,1820,E,2019-07-12,12:23,-19.37064,63.525606
solhe_1875_a1,Sólheimajökull,1875,A,2019-07-12,11:00,-19.366776,63.52792
solhe_1875_b1,Sólheimajökull,1875,B,2019-07-12,11:08,-19.367391,63.527701
solhe_1875_c1,Sólheimajökull,1875,C,2019-07-12,11:19,-19.368733,63.527831
solhe_1875_d1,Sólheimajökull,1875,D,2019-07-12,11:23,-19.369535,63.528055
solhe_1875_e1,Sólheimajökull,1875,E,2019-07-12,11:28,-19.36961,63.5283
solhe_1905_a1,Sólheimajökull,1905,A,2019-07-12,,-19.368392,63.52936
solhe_1905_b1,Sólheimajökull,1905,B,2019-07-12,,-19.368392,63.52956
solhe_1905_c1,Sólheimajökull,1905,C,2019-07-12,,-19.37036,63.52911
solhe_1905_d1,Sólheimajökull,1905,D,2019-07-12,,-19.370808,63.52906
solhe_1905_e1,Sólheimajökull,1905,E,2019-07-12,,-19.37115,63.528997
solhe_1995_a1,Sólheimajökull,1995,A,2019-07-12,,-19.368627,63.531328
solhe_1995_b1,Sólheimajökull,1995,B,2019-07-12,,-19.368518,63.531238
solhe_1995_c1,Sólheimajökull,1995,C,2019-07-12,,-19.367775,63.53121
solhe_1995_d1,Sólheimajökull,1995,D,2019-07-12,,-19.36773,63.531155
solhe_1995_e1,Sólheimajökull,1995,E,2019-07-12,,-19.367483,63.531168
solhe_2005_a1,Sólheimajökull,2005,A,2019-07-12,,-19.365348,63.532954
solhe_2005_b1,Sólheimajökull,2005,B,2019-07-12,,-19.365102,63.53296
solhe_2005_c1,Sólheimajökull,2005,C,2019-07-12,,-19.36506,63.532957
solhe_2005_d1,Sólheimajökull,2005,D,2019-07-12,,-19.3647292,63.532957
solhe_2005_e1,Sólheimajökull,2005,E,2019-07-12,,-19.364423,63.532895
sorap_1850_a1,Sorapiss Centrale,1850,A,24/07/2018,14:24,12.224112,46.515806
sorap_1850_b1,Sorapiss Centrale,1850,B,24/07/2018,14:31,12.224029,46.515944
sorap_1850_c1,Sorapiss Centrale,1850,C,24/07/2018,14:37,12.223931,46.516092
sorap_1850_d1,Sorapiss Centrale,1850,D,24/07/2018,14:45,12.223828,46.516213
sorap_1850_e1,Sorapiss Centrale,1850,E,24/07/2018,14:52,12.223587,46.516306
sorap_1925_a1,Sorapiss Centrale,1925,A,24/07/2018,4:48,12.224898,46.51351
sorap_1925_b1,Sorapiss Centrale,1925,B,24/07/2018,13:37,12.224777,46.513634
sorap_1925_c1,Sorapiss Centrale,1925,C,24/07/2018,13:43,12.224578,46.513751
sorap_1925_d1,Sorapiss Centrale,1925,D,24/07/2018,13:53,12.224222,46.513994
sorap_1925_e1,Sorapiss Centrale,1925,E,24/07/2018,14:00,12.224035,46.514165
sorap_1985_a1,Sorapiss Centrale,1985,A,24/07/2018,11:59,12.225448,46.513257
sorap_1985_b1,Sorapiss Centrale,1985,B,24/07/2018,12:03,12.225349,46.513091
sorap_1985_c1,Sorapiss Centrale,1985,C,24/07/2018,12:10,12.225224,46.512906
sorap_1985_d1,Sorapiss Centrale,1985,D,24/07/2018,12:13,12.225227,46.512735
sorap_1985_e1,Sorapiss Centrale,1985,E,24/07/2018,12:20,12.225243,46.512561
sorap_2009_a1,Sorapiss Centrale,2009,A,24/07/2018,11:11,12.222548,46.511509
sorap_2009_b1,Sorapiss Centrale,2009,B,24/07/2018,11:25,12.222322,46.511765
sorap_2009_c1,Sorapiss Centrale,2009,C,2018-07-24,11:29,12.22203,46.51185
stein_1875_a1,Steindalsbreen,1875,A,2019-08-28,13:36,19.93458,69.3941
stein_1875_b1,Steindalsbreen,1875,B,2019-08-28,13:53,19.93472,69.39295
stein_1875_c1,Steindalsbreen,1875,C,2019-08-28,14:09,19.93968,69.3918
stein_1875_d1,Steindalsbreen,1875,D,2019-08-28,14:56,19.94528,69.39162
stein_1875_e1,Steindalsbreen,1875,E,2019-08-28,15:05,19.94695,69.39095
stein_1915_a1,Steindalsbreen,1915,A,2019-08-28,13:22,19.92987,69.39525
stein_1915_b1,Steindalsbreen,1915,B,2019-08-28,13:07,19.9328,69.3942
stein_1915_c1,Steindalsbreen,1915,C,2019-08-28,12:28,19.93253,69.39323
stein_1915_d1,Steindalsbreen,1915,D,2019-08-28,12:07,19.97147,69.39172
stein_1915_e1,Steindalsbreen,1915,E,2019-08-28,14:25,19.94317,69.3906
stein_1953_a1,Steindalsbreen,1953,A,2019-08-28,11:13,19.92538,69.39398
stein_1953_b1,Steindalsbreen,1953,B,2019-08-28,11:24,19.928,69.39337
stein_1953_c1,Steindalsbreen,1953,C,2019-08-28,11:34,19.92915,69.39283
stein_1953_d1,Steindalsbreen,1953,D,2019-08-28,11:49,19.93255,69.392
stein_1953_e1,Steindalsbreen,1953,E,2019-08-28,14:38,19.9355,69.3905
stein_1977_a1,Steindalsbreen,1977,A,2019-08-28,10:51,19.9242,69.394
stein_1977_b1,Steindalsbreen,1977,B,2019-08-28,10:44,19.92545,69.39323
stein_1977_c1,Steindalsbreen,1977,C,2019-08-28,10:31,19.9272,69.39258
stein_1977_d1,Steindalsbreen,1977,D,2019-08-28,10:20,19.92817,69.39212
stein_1977_e1,Steindalsbreen,1977,E,2019-08-28,10:05,19.9288,69.39133
stein_1993_a1,Steindalsbreen,1993,A,2019-08-27,15:09,19.9217,69.3936
stein_1993_b1,Steindalsbreen,1993,B,2019-08-27,15:00,19.92273,69.39317
stein_1993_c1,Steindalsbreen,1993,C,2019-08-27,14:50,19.92345,69.39265
stein_1993_d1,Steindalsbreen,1993,D,2019-08-27,14:37,19.92415,69.3922
stein_1993_e1,Steindalsbreen,1993,E,2019-08-27,14:28,19.92452,69.39188
stein_2006_a1,Steindalsbreen,2006,A,2019-08-27,13:12,19.9159,69.39423
stein_2006_b1,Steindalsbreen,2006,B,2019-08-27,13:25,19.91737,69.39393
stein_2006_c1,Steindalsbreen,2006,C,2019-08-27,13:39,19.91878,69.39357
stein_2006_d1,Steindalsbreen,2006,D,2019-08-27,13:46,19.91935,69.39328
stein_2006_e1,Steindalsbreen,2006,E,2019-08-27,13:57,19.92013,69.39203
stein_2011_a1,Steindalsbreen,2011,A,2019-08-27,11:48,19.9142,69.3943
stein_2011_b1,Steindalsbreen,2011,B,2019-08-27,11:59,19.91527,69.39423
stein_2011_c1,Steindalsbreen,2011,C,2019-08-27,12:11,19.91557,69.39382
stein_2011_d1,Steindalsbreen,2011,D,2019-08-27,11:19,19.91682,69.39372
stein_2011_e1,Steindalsbreen,2011,E,2019-08-27,12:31,19.91707,69.39358
stein_2015_a1,Steindalsbreen,2015,A,2019-08-27,10:59,19.91287,69.39435
stein_2015_b1,Steindalsbreen,2015,B,2019-08-27,11:08,19.91318,69.39388
stein_2015_c1,Steindalsbreen,2015,C,2019-08-27,11:18,19.91377,69.39398
stein_2015_d1,Steindalsbreen,2015,D,2019-08-27,11:25,19.9142,69.39395
stein_2015_e1,Steindalsbreen,2015,E,27/08/2019,11:35,19.91498,69.39388
,Tiedemann,1000,A,12/09/2016,19:31,-124.876538,51.314201
tiede_1850_a1,Tiedemann,1850,A,12/09/2016,18:26,-124.879103,51.31457
tiede_1850_b1,Tiedemann,1850,B,12/09/2016,18:29,-124.87913,51.31466
tiede_1850_c1,Tiedemann,1850,C,12/09/2016,18:39,-124.879172,51.3148
tiede_1850_d1,Tiedemann,1850,D,12/09/2016,18:46,-124.879258,51.314858
tiede_1850_e1,Tiedemann,1850,E,12/09/2016,18:51,-124.879169,51.314481
tiede_1900_a1,Tiedemann,1900,A,12/09/2016,17:30,-124.882176,51.315705
tiede_1900_b1,Tiedemann,1900,B,12/09/2016,17:43,-124.882711,51.314945
tiede_1900_c1,Tiedemann,1900,C,12/09/2016,17:46,-124.882535,51.31511
tiede_1900_d1,Tiedemann,1900,D,12/09/2016,17:50,-124.882533,51.315259
tiede_1900_e1,Tiedemann,1900,E,12/09/2016,17:54,-124.882228,51.315452
tiede_1950_a1,Tiedemann,1950,A,12/09/2016,20:38,-124.91435,51.31963
tiede_1950_b1,Tiedemann,1950,B,12/09/2016,20:44,-124.91451,51.319839
tiede_1950_c1,Tiedemann,1950,C,12/09/2016,20:49,-124.914674,51.320347
tiede_1950_d1,Tiedemann,1950,D,12/09/2016,20:53,-124.914634,51.320445
tiede_1950_e1,Tiedemann,1950,E,12/09/2016,20:56,-124.914755,51.32071
tiede_1980_a1,Tiedemann,1980,A,12/09/2016,21:46,-124.926279,51.321299
tiede_1980_b1,Tiedemann,1980,B,12/09/2016,21:49,-124.926308,51.321344
tiede_1980_c1,Tiedemann,1980,C,12/09/2016,21:53,-124.926392,51.321381
tiede_1980_d1,Tiedemann,1980,D,12/09/2016,21:58,-124.926464,51.321364
tiede_1980_e1,Tiedemann,1980,E,12/09/2016,22:01,-124.926557,51.321412
tiede_????_a1,Tiedemann,2700BP,A,12/09/2016,22:59,-124.85862,51.312325
tiede_????_b1,Tiedemann,2700BP,B,12/09/2016,23:04,-124.858552,51.31234
tiede_????_c1,Tiedemann,2700BP,C,12/09/2016,23:08,-124.858628,51.312429
tiede_????_d1,Tiedemann,2700BP,D,12/09/2016,23:12,-124.858632,51.312449
tiede_????_e1,Tiedemann,2700BP,E,12/09/2016,23:16,-124.858662,51.312506
trobi_1850_a1,Trobio,1850,A,22/07/2018,10:22,10.075916,46.062466
trobi_1850_b1,Trobio,1850,B,22/07/2018,11:02,10.075944,46.062268
trobi_1850_c1,Trobio,1850,C,22/07/2018,11:24,10.075865,46.062037
trobi_1850_d1,Trobio,1850,D,22/07/2018,11:51,10.075942,46.061833
trobi_1850_e1,Trobio,1850,E,22/07/2018,12:06,10.076082,46.061671
trobi_1911_a1,Trobio,1911,A,23/07/2018,10:55,10.081313,46.060475
trobi_1911_b1,Trobio,1911,B,23/07/2018,9:40,10.081406,46.059955
trobi_1911_c1,Trobio,1911,C,23/07/2018,9:50,10.081333,46.060123
trobi_1911_d1,Trobio,1911,D,23/07/2018,10:00,10.081188,46.060275
trobi_1911_e1,Trobio,1911,E,23/07/2018,10:11,10.081124,46.060377
trobi_1929_a1,Trobio,1929,A,23/07/2018,9:25,10.081473,46.059757
trobi_1929_b1,Trobio,1929,B,23/07/2018,11:20,10.081343,46.059614
trobi_1929_c1,Trobio,1929,C,23/07/2018,11:30,10.081081,46.059425
trobi_1929_d1,Trobio,1929,D,23/07/2018,11:36,10.080986,46.059234
trobi_1929_e1,Trobio,1929,E,23/07/2018,11:48,10.081101,46.059086
trobi_1993_a1,Trobio,1993,A,22/07/2018,14:15,10.084233,46.056912
trobi_1993_b1,Trobio,1993,B,22/07/2018,14:30,10.084166,46.056745
trobi_1993_c1,Trobio,1993,C,22/07/2018,14:45,10.084106,46.056592
trobi_1993_d1,Trobio,1993,D,22/07/2018,15:00,10.084055,46.056439
trobi_1993_e1,Trobio,1993,E,22/07/2018,14:50,10.083966,46.056295
trobi_2006_a1,Trobio,2006,A,22/07/2018,13:31,10.085764,46.055804
trobi_2006_b1,Trobio,2006,B,22/07/2018,13:40,10.085854,46.055651
trobi_2006_c1,Trobio,2006,C,22/07/2018,13:55,10.086081,46.055546
trobi_2006_d1,Trobio,2006,D,22/07/2018,13:05,10.086068,46.055363
trobi_2006_e1,Trobio,2006,E,2018-07-22,13:15,10.086266,46.055254
uruas_1625_a1,Uruashraju,1625,A,2020-01-12,9:41,-77.33291002,-9.609236
uruas_1625_b1,Uruashraju,1625,B,2020-01-12,9:55,-77.33311999,-9.60936198
uruas_1625_c1,Uruashraju,1625,C,2020-01-12,10:06,-77.33350304,-9.60936198
uruas_1625_d1,Uruashraju,1625,D,2020-01-12,10:14,-77.33376598,-9.609634979
uruas_1625_e1,Uruashraju,1625,E,2020-01-12,10:21,-77.33405096,-9.609613018
uruas_1948_a1,Uruashraju,1948,A,2020-01-12,11:32,-77.32768097,-9.599710973
uruas_1948_b1,Uruashraju,1948,B,2020-01-12,11:44,-77.32739598,-9.599660011
uruas_1948_c1,Uruashraju,1948,C,2020-01-12,11:55,-77.32701201,-9.599596979
uruas_1948_d1,Uruashraju,1948,D,2020-01-12,12:06,-77.32674999,-9.599511987
uruas_1948_e1,Uruashraju,1948,E,2020-01-12,12:19,-77.32609796,-9.599201018
uruas_1962_a1,Uruashraju,1962,A,2020-01-13,6:50,-77.32675997,-9.598882003
uruas_1962_b1,Uruashraju,1962,B,2020-01-13,7:01,-77.32649996,-9.598888038
uruas_1962_c1,Uruashraju,1962,C,2020-01-13,7:12,-77.32628102,-9.598866999
uruas_1962_d1,Uruashraju,1962,D,2020-01-13,7:22,-77.32575104,-9.598637
uruas_1962_e1,Uruashraju,1962,E,2020-01-13,7:32,-77.32539003,-9.598400965
uruas_1988_a1,Uruashraju,1988,A,2020-01-12,15:26,-77.324997,-9.597290028
uruas_1988_b1,Uruashraju,1988,B,2020-01-12,15:38,-77.32527796,-9.597561015
uruas_1988_c1,Uruashraju,1988,C,2020-01-12,16:00,-77.32485702,-9.597144015
uruas_1988_d1,Uruashraju,1988,D,2020-01-12,16:07,-77.32476801,-9.596895995
uruas_1988_e1,Uruashraju,1988,E,2020-01-12,16:24,-77.32468301,-9.596678987
uruas_2005_a1,Uruashraju,2005,A,2020-01-12,14:10,-77.32088501,-9.595042001
uruas_2005_b1,Uruashraju,2005,B,2020-01-12,14:23,-77.32133998,-9.595167981
uruas_2005_c1,Uruashraju,2005,C,2020-01-12,14:35,-77.32185597,-9.595276024
uruas_2005_d1,Uruashraju,2005,D,2020-01-12,14:59,-77.32253004,-9.595414996
uruas_2005_e1,Uruashraju,2005,E,12/01/2020,15:10,-77.32316799,-9.595394963
yanam_1775_a1,Yanamarey,1775,A,19/03/2019,11:28,-77.281357,-9.66527
yanam_1775_b1,Yanamarey,1775,B,19/03/2019,11:44,-77.281521,-9.66534
yanam_1775_c1,Yanamarey,1775,C,19/03/2019,11:53,-77.281718,-9.665396
yanam_1775_d1,Yanamarey,1775,D,19/03/2019,12:07,-77.281889,-9.665483
yanam_1775_e1,Yanamarey,1775,E,19/03/2019,12:17,-77.282074,-9.665524
yanam_1948_a1,Yanamarey,1948,A,19/03/2019,8:50,-77.278122,-9.660971
yanam_1948_b1,Yanamarey,1948,B,19/03/2019,8:52,-77.277949,-9.661107
yanam_1948_c1,Yanamarey,1948,C,19/03/2019,9:08,-77.277996,-9.661316
yanam_1948_d1,Yanamarey,1948,D,19/03/2019,9:15,-77.277862,-9.661542
yanam_1948_e1,Yanamarey,1948,E,19/03/2019,9:23,-77.27773,-9.661723
yanam_1962_a1,Yanamarey,1962,A,19/03/2019,8:11,-77.277075,-9.661408
yanam_1962_b1,Yanamarey,1962,B,19/03/2019,8:18,-77.27726,-9.661325
yanam_1962_c1,Yanamarey,1962,C,19/03/2019,8:23,-77.277432,-9.6612
yanam_1962_d1,Yanamarey,1962,D,19/03/2019,8:31,-77.277574,-9.661082
