"lon","lat","name","glacier","dating","date","nmonths","meanS","meanT","ndvi","twi","slope","slope_buf","tpi","nmonths_new","meanS_new","meanT_new"
74.437669,42.51037,"adigi_1981_j1","Adigine","1981","26/09/2019",4,74.9237663462897,7.31980717182159,0.0825989089114642,9.9328934506417,9.35861214342788,9.57712517424336,0.766245480777343,5,64.076249331309,5.84417462348938
74.4369,42.50767,"adigi_2010_a1","Adigine","2010","26/09/2019",3,76.6525910958481,7.40293272336324,0.097642505115689,12.6461606805786,13.0320093980438,12.8278645286812,-0.70479214925308,4,62.8004456616921,6.03641015291214
74.43694,42.507655,"adigi_2010_b1","Adigine","2010","26/09/2019",3,76.6525910958481,7.40293272336324,0.104772228344137,12.6461606805786,13.0320093980438,12.8817711629713,-0.70479214925308,4,62.8004456616921,6.03641015291214
74.4369,42.50775,"adigi_2010_c1","Adigine","2010","26/09/2019",3,76.6525910958481,7.40293272336324,0.0646043795238515,12.6461606805786,13.0320093980438,12.5283008340734,-0.70479214925308,4,62.8004456616921,6.03641015291214
74.43684,42.5077,"adigi_2010_d1","Adigine","2010","26/09/2019",3,76.6525910958481,7.40293272336324,0.097642505115689,12.6461606805786,13.0320093980438,12.7312204246067,-0.70479214925308,4,62.8004456616921,6.03641015291214
74.4368,42.50778,"adigi_2010_e1","Adigine","2010","26/09/2019",3,78.2385831469426,7.64406649271647,0.0603300094968184,12.1327824681617,10.7733450553285,12.3958559109196,0.362705396386445,4,64.2881392659313,6.35359221696854
10.85093,46.15404,"agola_1850_a1","Agola","1850","28/09/2018",6,85.2675534207577,7.6265158255895,0.116497920510495,11.0292165233807,20.8478756797164,25.8857292968686,-2.00028119402714,8,69.0506829898811,5.82932808995247
10.85075,46.15408,"agola_1850_b1","Agola","1850","28/09/2018",6,85.2675534207577,7.6265158255895,0.109927192442664,11.0292165233807,20.8478756797164,26.2531953196245,-2.00028119402714,8,69.0506829898811,5.82932808995247
10.85049,46.15407,"agola_1850_c1","Agola","1850","28/09/2018",6,85.5611833131554,7.64046518007914,0.108025492622517,11.3323000329896,19.9289172932745,27.0849960885958,-2.81111431806539,8,69.3923153739511,5.90813006460667
10.85027,46.15406,"agola_1850_d1","Agola","1850","28/09/2018",6,85.5611833131554,7.64046518007914,0.113106334377498,11.3323000329896,19.9289172932745,27.4699548318897,-2.81111431806539,8,69.3923153739511,5.90813006460667
10.85013,46.15395,"agola_1850_e1","Agola","1850","28/09/2018",6,85.8548132055531,7.64597727855047,0.121187842211162,11.4033786758226,20.6541604589301,27.5391189267952,-1.47345213164363,8,69.7339477580211,5.96277330815792
10.85208,46.15328,"agola_1908_a1","Agola","1908","28/09/2018",5,95.3879453101709,8.64728136062622,0.100801765736491,10.7551545921928,17.6121109247855,19.9197200011072,0.225616218241157,6,83.9882867517023,8.48796688516935
10.85183,46.15321,"agola_1908_b1","Agola","1908","28/09/2018",5,95.3879453101709,8.64728136062622,0.106774683126567,10.7551545921928,17.6121109247855,20.0586982331937,0.225616218241157,6,83.9882867517023,8.48796688516935
10.85158,46.15313,"agola_1908_c1","Agola","1908","28/09/2018",5,95.5699837168684,8.702663230896,0.114270369442151,10.663161066351,16.1075838491507,20.3171089341787,2.06922477078706,6,84.2525430101431,8.57339866956075
10.85152,46.15299,"agola_1908_d1","Agola","1908","28/09/2018",5,95.5129741069852,8.74514598846435,0.10002578028603,13.1115887077718,16.1185061836283,19.5120825641685,-0.697079492500961,6,84.1099594682033,8.57298155625661
10.85138,46.15282,"agola_1908_e1","Agola","1908","28/09/2018",5,95.5129741069852,8.74514598846435,0.102313748964698,13.1115887077718,16.1185061836283,19.5121873825697,-0.697079492500961,6,84.1099594682033,8.57298155625661
10.85676,46.1524,"agola_1973_a1","Agola","1973","28/09/2018",5,92.5790621918436,7.47700524330139,0.100147970301219,14.0649525385715,12.074820085539,22.7257914578957,-3.00339660319696,5,92.5790621918436,8.79326071739197
10.85699,46.15237,"agola_1973_b1","Agola","1973","28/09/2018",5,92.2630589378191,7.5673216342926,0.0876467796231222,13.4887513186046,14.1731106687889,23.1151862900388,-2.24722094280469,5,92.2630589378191,8.67096467018127
10.85691,46.15254,"agola_1973_c1","Agola","1973","28/09/2018",5,92.3199027560139,7.78386526107788,0.0987048040254538,10.7918188111236,23.8051668022433,22.6431995059608,-4.83452678664617,5,92.3199027560139,8.69397554397583
10.85674,46.15248,"agola_1973_d1","Agola","1973","28/09/2018",5,92.6416645323773,7.84307594299316,0.0935654958219989,12.1382671989588,18.7472069822382,22.3116407889857,-3.96444198586823,5,92.6416645323773,8.82723894119263
10.85701,46.15166,"agola_1994_a1","Agola","1994","28/09/2018",5,92.1493713014294,6.84190797805786,0.0937952182306867,12.432046163421,13.6374742311899,23.8858034237603,-2.12717024151743,5,92.1493713014294,8.51342725753784
10.85708,46.15178,"agola_1994_b1","Agola","1994","28/09/2018",5,92.1493713014294,6.84190797805786,0.0908040574903711,12.432046163421,13.6374742311899,23.9584474865995,-2.12717024151743,5,92.1493713014294,8.51342725753784
10.85711,46.15197,"agola_1994_c1","Agola","1994","28/09/2018",5,92.2062151196242,7.20169897079468,0.0941989852686715,13.8407456221237,11.5149494656752,23.7139331277059,-0.948191240334836,5,92.2062151196242,8.62617597579956
10.85733,46.15204,"agola_1994_d1","Agola","1994","28/09/2018",5,91.8959703879386,7.30709981918335,0.0902560499377739,13.951736863703,11.4957117399841,23.6069061442558,-1.87232134019541,5,91.8959703879386,8.49609475135803
10.8574,46.15222,"agola_1994_e1","Agola","1994","28/09/2018",5,91.9470556837946,7.67067289352417,0.10163274029631,12.2753698888602,19.029834743383,23.2139538127042,-3.76276845533084,5,91.9470556837946,8.55867128372192
10.85741,46.15178,"agola_2003_a1","Agola","2003","28/09/2018",5,91.8448850920826,6.91448676586151,0.0962364860734694,13.1234163405044,12.5783399730216,24.0271724080061,-1.70634935663566,5,91.8448850920826,8.37338585853577
10.8575,46.15204,"agola_2003_b1","Agola","2003","28/09/2018",5,91.8959703879386,7.30709981918335,0.0965465105180454,13.951736863703,11.4957117399841,23.6165013297181,-1.87232134019541,5,91.8959703879386,8.49609475135803
