Glacier	uniqPlot	Year	Plot	lon	lat	sper.q1	bact.q1	coll.q1	olig.q1	inse.q1	euka.uni.q1	euka.ani.q1	fung.q1	sper.q0	bact.q0	coll.q0	olig.q0	inse.q0	euka.uni.q0	euka.ani.q0	fung.q0	glacier	time	ph1	c	n	p	ph	lg_n	lg_p	lg_time	ndvi	twi	meanT_new								
stein	stein_1953_b	1953	b	19.928	69.39337	1	16.65434682	1.621382231	1	1.569192583	3.464756612	1	9.160220566	0	25	4	0	2	4	0	17	Steindalsbreen	66	7.13	0.12132664	0	1036.556705	7.13	-4.605170186	6.943659638	4.189654742	0.118750455	10.33053999	8.992702007								
stein	stein_1953_c	1953	c	19.92915	69.39283	5.606935203	23.48476801	1.758029266	1	1.005421174	1	1.644320802	8.715005449	6	37	3	0	2	0	3	22	Steindalsbreen	66	7.91	0.08428777	0	710.0339569	7.91	-4.605170186	6.565312796	4.189654742	0.113808765	11.47796633	9.147975683								
stein	stein_1953_d	1953	d	19.93255	69.392	1	33.8725305	1	1	2.519168465	1.683132989	3.994167765	9.873289625	1	56	1	0	3	2	8	30	Steindalsbreen	66	7.19	0.088806987	0	856.168381	7.19	-4.605170186	6.752467064	4.189654742	0.095004372	9.501701273	7.895835479								
stein	stein_1953_e	1953	e	19.9355	69.3905	1	42.5033471	1	1	1	5.028056349	3.21885205	8.891358345	1	60	1	1	1	6	5	32	Steindalsbreen	66	7.7	0.067380987	0	513.7073031	7.7	-4.605170186	6.241653654	4.189654742	0.100007023	11.80970737	8.716518164								
stein	stein_1977_a	1977	a	19.9242	69.394	1	15.16237449	1	1	1	1	3.584052647	4.302635263	0	19	0	0	1	0	4	8	Steindalsbreen	42	6.73	0.27264604	0	1589.320103	6.73	-4.605170186	7.371061595	3.737669618	0.118065271	10.6393565	8.673736095								
stein	stein_1977_b	1977	b	19.92545	69.39323	1	69.38249955	1.549015406	1	1	1	1	6.169179749	0	164	4	0	1	0	0	9	Steindalsbreen	42	7.19	0.058895562	0	915.5650152	7.19	-4.605170186	6.819541378	3.737669618	0.071429042	9.372741669	8.68807745								
stein	stein_1977_c	1977	c	19.9272	69.39258	1	20.21220503	2.936457325	1	1.75707533	1	5.461578691	14.40355548	0	28	3	0	3	0	6	31	Steindalsbreen	42	7.58	0.03863455	0	513.5469678	7.58	-4.605170186	6.241341491	3.737669618	0.118554157	10.55195284	8.855412722								
stein	stein_1977_d	1977	d	19.92817	69.39212	1.889881575	29.97632479	1	1	3.28717108	1.702204554	5.275078822	5.375721774	2	49	1	0	4	2	6	18	Steindalsbreen	42	7.39	0.039566215	0	278.2219934	7.39	-4.605170186	5.628419332	3.737669618	0.097547484	11.21244057	8.958447695								
stein	stein_1977_e	1977	e	19.9288	69.39133	1	14.51853821	1	1	3.458478289	1.724912903	5.774700943	9.388615002	1	25	1	0	5	2	7	26	Steindalsbreen	42	7.43	0.070294067	0	672.6586692	7.43	-4.605170186	6.511238023	3.737669618	0.095755436	12.70059808	6.40693895								
stein	stein_1993_a	1993	a	19.9217	69.3936	1.997643973	68.015264	1	1	1.15763379	5.374577584	1.98321957	10.43942157	2	96	0	1	2	6	2	24	Steindalsbreen	26	7.36	0.106900327	0	957.4527293	7.36	-4.605170186	6.864276351	3.258096538	0.094727069	16.39494596	5.675117413								
stein	stein_1993_b	1993	b	19.92273	69.39317	1	58.7279409	1	1	2.741601239	1.9393376	5.564199779	5.851628314	0	74	0	0	5	2	7	13	Steindalsbreen	26	6.79	0.057755284	0	858.3577265	6.79	-4.605170186	6.755020943	3.258096538	0.081802051	14.42439295	5.717765609								
stein	stein_1993_c	1993	c	19.92345	69.39265	2.88252961	79.06933951	1.999103656	1	1	1	1.941577186	11.92514908	3	113	2	0	1	1	2	46	Steindalsbreen	26	6.65	0.226705745	0	1450.657102	6.65	-4.605170186	7.279771906	3.258096538	0.126894103	13.45550359	6.172325452								
stein	stein_1993_d	1993	d	19.92415	69.3922	1.947761645	1	1.034127629	1	1	1.689483004	2.540525545	6.854984249	2	0	2	0	1	2	3	10	Steindalsbreen	26	6.38	0.26895687	0	12867.02016	6.38	-4.605170186	9.46242274	3.258096538	0.121629185	10.09893821	5.752462546								
stein	stein_1993_e	1993	e	19.92452	69.39188	1.010053367	49.78772539	1	1	1.629379121	1.878347693	2.594719636	13.59069103	2	89	0	1	3	2	3	22	Steindalsbreen	26	7.42	0.07117983	0	555.4206529	7.42	-4.605170186	6.31972576	3.258096538	0.092405259	10.31283319	5.761928717								
stein	stein_2006_a	2006	a	19.9159	69.39423	2.996969996	97.55056618	1.032748679	1.157408071	1.382705545	4.087244969	3.607440842	7.182863852	3	189	2	3	6	5	4	34	Steindalsbreen	13	7.91	0.059605785	0	400.013196	7.91	-4.605170186	5.991497537	2.564949357	0.083524242	11.79844735	6.048624277								
stein	stein_2006_b	2006	b	19.91737	69.39393	1	99.07377328	1.614456363	1	1	1	1	4.784099574	0	166	5	0	1	0	0	8	Steindalsbreen	13	7.74	0.060205895	0	431.263867	7.74	-4.605170186	6.066720123	2.564949357	0.062917093	10.17294582	6.167306026								
stein	stein_2006_c	2006	c	19.91878	69.39357	1	36.46611822	1	1	1	7.119358271	8.241164396	15.8943724	1	79	0	0	1	8	10	53	Steindalsbreen	13	7.8	0.021553446	0	203.9047032	7.8	-4.605170186	5.317652743	2.564949357	0.076051887	11.01950329	5.48502179								
stein	stein_2006_d	2006	d	19.91935	69.39328	1	55.92621385	1	1	1	8.126485966	1.660321424	6.987991278	0	109	0	0	1	13	2	30	Steindalsbreen	13	7.74	0.02514774	0	286.2834683	7.74	-4.605170186	5.656982468	2.564949357	0.084466764	11.21679166	5.920898557								
stein	stein_2006_e	2006	e	19.92013	69.39203	1	15.67911907	1	1	1	4.231360051	1.567090733	9.844989437	0	21	0	0	1	6	2	19	Steindalsbreen	13	7.96	0.033619273	0	277.849591	7.96	-4.605170186	5.627079928	2.564949357	0.130451108	8.398581248	5.706590851								
stein	stein_2011_a	2011	a	19.9142	69.3943	1	39.40933514	1	1	1	1.946523538	1	2.737995247	0	56	1	0	1	2	1	3	Steindalsbreen	8	7.41	0.033110451	0	846.6055648	7.41	-4.605170186	6.741234901	2.079441542	0.076383141	9.787354332	5.801475207								
stein	stein_2011_b	2011	b	19.91527	69.39423	1	60.70447987	1	1	1	5.74070102	1	5.104699564	0	95	0	1	1	6	0	16	Steindalsbreen	8	7.64	0.042403601	0	392.0478729	7.64	-4.605170186	5.971383957	2.079441542	0.125922404	8.365432548	5.956394037								
stein	stein_2011_c	2011	c	19.91557	69.39382	1	57.67402398	1	1	1	1	1	1	0	94	1	0	1	0	0	0	Steindalsbreen	8	7.91	0.021682315	0	470.4273681	7.91	-4.605170186	6.153641575	2.079441542	0.114021543	12.0486142	5.21981438								
stein	stein_2011_d	2011	d	19.91682	69.39372	1	17.42878624	1	1	1	1	1.852751454	7.682005424	0	21	0	0	1	1	2	14	Steindalsbreen	8	7.28	0.02548562	0	241.1207309	7.28	-4.605170186	5.485297766	2.079441542	0.135919544	14.47730142	5.545467138								
stein	stein_2011_e	2011	e	19.91707	69.39358	1	55.79041275	1	1	1	1	2.871962155	8.974775522	0	99	0	0	0	1	6	20	Steindalsbreen	8	7.62	0.028439151	0	263.1689518	7.62	-4.605170186	5.572796228	2.079441542	0.11943849	13.95141592	5.454215527								
stein	stein_2015_a	2015	a	19.91287	69.39435	1	89.06533486	1	1	1	1	1	1.672884391	1	149	0	0	0	0	0	2	Steindalsbreen	4	8.23	0.027705412	0	266.1601863	8.23	-4.605170186	5.584098332	1.386294361	0.064281757	9.016935188	5.343221664								
stein	stein_2015_b	2015	b	19.91318	69.39388	1	37.41006836	1	1	1	1	1.822403408	2.936840551	0	54	1	0	1	1	2	10	Steindalsbreen	4	7.69	0.034456637	0	448.0428045	7.69	-4.605170186	6.104888774	1.386294361	0.092877381	10.2805071	4.746532361								
stein	stein_2015_c	2015	c	19.91377	69.39398	1	89.24469868	1	1	1	1	1	1.462447852	0	136	1	0	1	0	0	2	Steindalsbreen	4	7.58	0.028792916	0	640.5995053	7.58	-4.605170186	6.462404465	1.386294361	0.082030831	12.30524091	4.985285282								
stein	stein_2015_d	2015	d	19.9142	69.39395	1	60.74570094	1	1	1	1	1	10.54639526	0	102	0	0	1	1	1	19	Steindalsbreen	4	5.63	0.048295807	0	4572.708202	5.63	-4.605170186	8.427860913	1.386294361	0.081949944	10.09002452	5.169031858								
stein	stein_2015_e	2015	e	19.91498	69.39388	1	52.02993059	1	1	1	1	1	2.644054464	0	66	0	0	0	0	1	3	Steindalsbreen	4	7.89	0.02778787	0	1003.912116	7.89	-4.605170186	6.911659762	1.386294361	0.106047345	9.659133748	5.824347576								
trobi	trobi_1850_a	1850	a	10.075916	46.062466	4.632829597	34.36323093	2.590697773	1.173412248	1.893622614	3.594348294	3.733608419	33.80105748	8	43	3	2	5	4	4	85	Trobio	168	7.1	0.5098	0.0611	2927.923312	7.1	-2.643667942	7.982048683	5.123963979	0.412859419	9.997124634	9.091547728								
trobi	trobi_1850_b	1850	b	10.075944	46.062268	2.972709631	21.71479918	2.214628316	1.99901178	5.332717291	4.677779478	5.818320074	21.08538436	8	26	3	2	6	5	7	51	Trobio	168	7.36	0.408	0.0425	2170.138997	7.36	-2.946942109	7.682546498	5.123963979	0.440162335	10.6722704	9.058645535								
trobi	trobi_1850_c	1850	c	10.075865	46.062037	2.155220903	94.63400985	1.376828432	2.031595425	3.53061872	1.445359899	6.698866865	25.12837678	6	167	2	3	9	3	7	76	Trobio	168	6.8	0.5213	0.0476	2028.304897	6.8	-2.854232711	7.614955697	5.123963979	0.428907423	10.6722704	9.058645535								
trobi	trobi_1850_d	1850	d	10.075942	46.061833	2.592354457	11.95253758	4.646102823	1.251327258	3.541292777	2.985308027	8.330780449	26.0681995	9	14	7	3	8	3	10	78	Trobio	168	7.46	0.7131	0.0539	2045.47897	7.46	-2.750435918	7.623387256	5.123963979	0.252678599	11.19387366	9.069833231								
trobi	trobi_1850_e	1850	e	10.076082	46.061671	2.633759067	21.86766598	1	1	2.408942513	7.578663976	15.13515599	6.618979893	6	33	1	1	5	8	18	56	Trobio	168	7.35	0.7256	0.0584	2491.092258	7.35	-2.682382454	7.820476551	5.123963979	0.327834355	10.94920384	8.966448927								
trobi	trobi_1911_a	1911	a	10.081313	46.060475	1.895866053	43.28719495	1	1	1.008293382	1.949208473	1.959539054	7.266400597	3	67	0	0	2	2	2	12	Trobio	107	8.49	0.47	0	580.2192071	8.49	-4.605170186	6.363405975	4.672828834	0.163918522	9.638053736	8.653252983								
trobi	trobi_1911_b	1911	b	10.081406	46.059955	1	86.76002617	1	1	1	1.996292103	1.507040933	5.337504391	0	157	0	0	0	2	2	8	Trobio	107	8.88	0.4197	0	913.5309613	8.88	-4.605170186	6.817317268	4.672828834	0.146421936	10.64621243	8.601590347								
trobi	trobi_1911_c	1911	c	10.081333	46.060123	2.468131841	58.7717818	1	1	1	2.937072238	4.343923768	8.335642681	10	95	0	0	1	3	7	66	Trobio	107	8.42	0.4198	0	311.9324812	8.42	-4.605170186	5.742786758	4.672828834	0.159165324	9.413847603	8.638209915								
trobi	trobi_1911_d	1911	d	10.081188	46.060275	1	130.1225105	1.713546713	1	2.695992729	1.9331533	6.844675605	17.39380149	1	244	2	1	3	2	9	56	Trobio	107	8.54	0.6709	0	657.3945915	8.54	-4.605170186	6.488284434	4.672828834	0.250299022	9.413847603	8.638209915								
trobi	trobi_1911_e	1911	e	10.081124	46.060377	3.475651628	79.98662213	1	1.016290184	4.141262991	6.747981811	8.109140568	19.61707227	6	124	1	2	9	9	14	58	Trobio	107	8.45	0.6542	0	1181.272434	8.45	-4.605170186	7.074347471	4.672828834	0.230475536	9.638053736	8.653252983								
trobi	trobi_1929_a	1929	a	10.081473	46.059757	1	52.65703385	1	1	1	1	1	1	1	76	0	0	0	0	0	1	Trobio	89	9.21	0.7964	0	2004.761149	9.21	-4.605170186	7.603280205	4.48863637	0.156225105	10.97589514	8.492518568								
trobi	trobi_1929_b	1929	b	10.081343	46.059614	2.915941677	133.8675028	1	1	2.485054583	13.12415207	4.284832271	20.188329	7	229	1	1	5	15	6	75	Trobio	89	8.36	0.7939	0	396.2650707	8.36	-4.605170186	5.982083358	4.48863637	0.124621001	11.63528662	8.516508913								
trobi	trobi_1929_c	1929	c	10.081081	46.059425	1	40.1260726	1	1	1	1	1	1	0	94	0	0	0	0	0	0	Trobio	89	8.8	0.2067	0	1381.079024	8.8	-4.605170186	7.230620374	4.48863637	0.120441619	11.74792098	8.417016888								
trobi	trobi_1929_d	1929	d	10.080986	46.059234	1.606237258	38.2506161	1	1.089112698	2.29645802	7.108138964	3.596548823	26.91131851	2	49	1	2	4	9	4	68	Trobio	89	8.36	0.8915	0.0138	732.317173	8.36	-3.738069698	6.596213717	4.48863637	0.133467521	10.78459499	8.243905401								
trobi	trobi_1929_e	1929	e	10.081101	46.059086	1.163686549	76.92090801	1	1	1	1	1	7.293976929	3	137	0	0	1	1	0	15	Trobio	89	8.41	0.2281	0	560.8811993	8.41	-4.605170186	6.329509117	4.48863637	0.143998012	11.17151187	8.311059713								
trobi	trobi_1993_a	1993	a	10.084233	46.056912	1	19.62838673	1.002780072	1	2.292601717	1	3.305339788	8.853932617	1	29	2	0	4	0	4	29	Trobio	25	8.38	0.2868	0	698.5972115	8.38	-4.605170186	6.549074341	3.218875825	0.131972915	12.35221992	7.618574476								
trobi	trobi_1993_b	1993	b	10.084166	46.056745	1.177328344	64.93733339	1	1	1	1.917401175	1.465123901	7.336072351	5	116	0	0	1	2	2	12	Trobio	25	8.21	0.1353	0	834.1056244	8.21	-4.605170186	6.726360042	3.218875825	0.12646757	11.16605687	7.549508476								
trobi	trobi_1993_c	1993	c	10.084106	46.056592	1	64.60767478	1	1	1.751309596	1	1	3.920426196	0	130	0	0	2	1	0	6	Trobio	25	8.52	1.0602	0	595.7525706	8.52	-4.605170186	6.389825431	3.218875825	0.143782576	10.25178164	7.505931616								
trobi	trobi_1993_d	1993	d	10.084055	46.056439	1.045687909	52.81062681	1	1	1	1	3.399196922	8.728166142	3	81	0	1	1	1	4	10	Trobio	25	8.2	0.112	0.0179	950.6508548	8.2	-3.57912859	6.85714686	3.218875825	0.143750915	9.710630842	7.406253767								
trobi	trobi_1993_e	1993	e	10.083966	46.056295	1	48.07687949	1	1	1.30315328	1	3.334986316	16.01706703	1	72	1	0	2	1	4	25	Trobio	25	8.4	0.1863	0.0131	983.6607225	8.4	-3.767922661	6.891281043	3.218875825	0.146066329	9.710630842	7.406253767								
trobi	trobi_2006_a	2006	a	10.085764	46.055804	2.132160789	61.98529604	1	1	1	1	1	5.0003006	3	95	0	0	0	0	0	7	Trobio	12	8.44	0.9994	0	816.4191607	8.44	-4.605170186	6.7049279	2.48490665	0.124784012	12.32927607	7.456232452								
trobi	trobi_2006_b	2006	b	10.085854	46.055651	1	30.2850647	1	1	1	1	1	2.44100135	0	55	0	0	0	1	0	5	Trobio	12	8.46	0.9832	0	1001.649988	8.46	-4.605170186	6.909403907	2.48490665	0.116682811	12.86020097	7.390868378								
trobi	trobi_2006_c	2006	c	10.086081	46.055546	1	56.40798441	1	1	1	3.591504104	1	2.587826677	0	117	0	1	0	4	1	4	Trobio	12	9.9	0.957	0	917.4030556	9.9	-4.605170186	6.821546913	2.48490665	0.119882334	11.88026229	7.454491329								
trobi	trobi_2006_d	2006	d	10.086068	46.055363	1	181.4440281	1	1	1	1.812396936	1.967013899	4.201393017	0	401	0	1	0	2	2	6	Trobio	12	8.57	0.9469	0	843.8787308	8.57	-4.605170186	6.7380088	2.48490665	0.10749227	12.01293553	7.372487783								
trobi	trobi_2006_e	2006	e	10.086266	46.055254	1	32.68044622	1	1	1	1	1.841441853	1	1	81	0	0	0	1	2	1	Trobio	12	8.56	0.7783	0	980.205202	8.56	-4.605170186	6.88776194	2.48490665	0.105911082	12.01293553	7.372487783								
verra	verra_1850_a	1850	a	7.749156	45.889623	5.487474561	85.92213069	5.170136974	1.154132015	4.280318387	6.521508112	8.214450077	28.53357928	15	172	10	2	16	8	10	134	Grande di Verra	168	6.9	1.7418	0.1302	10439.60793	6.9	-1.964685304	9.253362306	5.123963979	0.57386352	8.474786195	8.905954521								
verra	verra_1850_b	1850	b	7.749065	45.889438	7.269917258	68.33400138	4.920260244	1.047652972	7.488902804	1.999471552	1.991537445	40.24544403	9	103	9	2	19	2	2	119	Grande di Verra	168	7.44	1.125	0.0908	4154.948157	7.44	-2.294616923	8.33205523	5.123963979	0.614801712	8.800043101	8.951011133								
verra	verra_1850_c	1850	c	7.748893	45.889214	6.284683085	90.92308653	1.999931362	1.031765105	5.037470106	10.42946485	4.025835973	26.37697049	13	168	2	2	9	13	5	97	Grande di Verra	168	7.46	0.9792	0.072	3937.820384	7.46	-2.501036032	8.278382647	5.123963979	0.571794416	10.48723765	8.974971576								
verra	verra_1850_d	1850	d	7.741649	45.890131	3.011416692	95.18918302	4.252616351	1.010471074	7.915742247	1.616428714	3.900541424	37.52742754	7	143	6	2	19	2	11	120	Grande di Verra	168	7.1	1.9147	0.0805	6353.10319	7.1	-2.402405428	8.756698664	5.123963979	0.526271335	10.6575965	8.054105081								
verra	verra_1850_e	1850	e	7.741183	45.889361	4.82465582	49.1351662	3.701087569	1.296858941	5.395195657	5.454395277	7.069708933	26.59845072	7	74	7	2	11	6	10	104	Grande di Verra	168	6.97	8.3732	0.6548	21594.55053	6.97	-0.408269035	9.980196272	5.123963979	0.439913106	12.37294544	8.214820873								
verra	verra_1870_a	1870	a	7.741318	45.886583	1	92.63852014	3.91750887	1	7.558907433	1	5.387502843	22.3154456	1	157	5	1	17	1	10	76	Grande di Verra	148	7.24	1.4026	0.0639	6468.68406	7.24	-2.605042451	8.774727976	4.997212274	0.58226543	15.39959019	7.57756014								
verra	verra_1870_b	1870	b	7.741674	45.886345	1	84.30593253	4.48027072	1.004638984	6.88109075	1	5.868933091	17.07457727	1	131	7	2	17	0	7	47	Grande di Verra	148	7.21	1.3193	0.0611	2761.079665	7.21	-2.643667942	7.923377065	4.997212274	0.589764818	11.43814674	7.133147296								
verra	verra_1870_c	1870	c	7.742213	45.886608	3.229854895	92.49413499	3.333493271	1.062937514	5.56206031	2.970254098	7.423609031	24.9732665	6	136	7	2	17	3	9	66	Grande di Verra	148	7.02	1.7167	0.0664	4097.882493	7.02	-2.571772583	8.318225654	4.997212274	0.577872349	11.68084124	7.059404241								
verra	verra_1870_d	1870	d	7.742826	45.886904	1.870718315	63.31476103	5.79218127	1.393288826	6.939204027	1.97563524	1.549969152	17.53658824	2	93	8	4	19	2	5	62	Grande di Verra	148	6.95	1.1097	0.0395	3349.589144	6.95	-3.005782609	8.116592974	4.997212274	0.482973286	11.00178506	8.471508641								
verra	verra_1870_e	1870	e	7.743681	45.88707	1.988734056	67.69890089	3.624749594	1.467684116	3.700171397	1	2.385960706	9.843956271	2	126	4	2	8	1	3	51	Grande di Verra	148	7.49	0.3067	0	1580.139717	7.49	-4.605170186	7.365268551	4.997212274	0.453160189	10.22747975	8.420468438								
verra	verra_1921_a	1921	a	7.743463	45.887739	1.033466606	88.94199165	6.095730684	1.0626961	10.00948597	1	2.615934458	16.52856473	2	145	9	2	24	0	3	51	Grande di Verra	97	7.23	0.8793	0.0358	2322.623427	7.23	-3.083471188	7.750452613	4.574710979	0.472551656	10.77332877	7.8539307								
verra	verra_1921_b	1921	b	7.743774	45.887717	1	69.13856778	6.949497531	1.758677077	8.216093521	1	3.818041489	12.04311741	0	97	10	2	22	0	4	41	Grande di Verra	97	7.2	1.6451	0.0657	3830.755793	7.2	-2.580977119	8.250817398	4.574710979	0.502259713	10.30793457	8.376445465								
verra	verra_1921_c	1921	c	7.744159	45.887779	1.880272081	57.00341653	4.333542632	1	6.903097433	1	3.0560705	17.26775957	3	86	6	1	15	1	5	56	Grande di Verra	97	7.46	0.5747	0	1705.611135	7.46	-4.605170186	7.441678762	4.574710979	0.52533696	9.934529049	8.343862058								
verra	verra_1921_d	1921	d	7.745353	45.887598	1	55.07864624	4.637654567	1.894169115	10.00095324	1	2.681718099	20.20255487	1	77	7	3	21	0	3	67	Grande di Verra	97	7.44	0.5421	0.0244	1814.53997	7.44	-3.369698715	7.503587255	4.574710979	0.549229783	9.661758993	9.479380893								
verra	verra_1921_e	1921	e	7.74608	45.887724	1.509236351	70.28411291	5.994745523	1.67702053	10.45247245	1	3.764674716	21.37970563	6	104	7	3	24	1	4	103	Grande di Verra	97	7.23	1.3474	0.0619	2986.452203	7.23	-2.632479014	8.001841408	4.574710979	0.446227273	11.10434442	9.389105443								
verra	verra_1950_a	1950	a	7.745917	45.888558	1	56.85509169	2.98149966	1.024666033	3.713318261	1	4.202906009	15.10589889	1	84	5	2	13	0	5	67	Grande di Verra	68	7.43	0.9069	0.0375	2846.056879	7.43	-3.047025568	7.953689764	4.219507705	0.291517227	12.14454164	9.270209593								
verra	verra_1950_b	1950	b	7.746029	45.888342	1	85.64056108	4.266072988	1.010459976	6.841788128	1	5.468159161	13.5378532	1	156	6	2	17	1	6	67	Grande di Verra	68	7.55	1.0236	0.0374	2977.106576	7.55	-3.04913305	7.99870716	4.219507705	0.342757489	12.00842512	9.306654083								
verra	verra_1950_c	1950	c	7.74655	45.88829	2.266270269	84.04407573	6.895543987	1	7.186065845	4.283646861	11.18840977	13.13248086	4	169	8	1	18	5	15	50	Grande di Verra	68	7.5	1.0471	0.0453	4271.207224	7.5	-2.89498237	8.359651789	4.219507705	0.45581587	11.75712893	9.283467467								
verra	verra_1950_d	1950	d	7.747123	45.888354	2.31143155	28.77046535	1.994918572	1	3.020545128	1	4.416658041	25.58522227	6	42	3	0	9	1	5	81	Grande di Verra	68	7.72	0.3812	0.0255	1431.28093	7.72	-3.338222583	7.266325078	4.219507705	0.308079045	10.70019653	9.180485742								
verra	verra_1950_e	1950	e	7.747925	45.888995	2.78945909	82.11473725	3.906773423	1	6.116692196	2.889363383	7.785784318	35.52096276	4	174	5	0	14	3	12	114	Grande di Verra	68	7.72	0.1792	0	2083.83165	7.72	-4.605170186	7.641963618	4.219507705	0.36586755	12.77918575	9.062137073								
verra	verra_1988_a	1988	a	7.755418	45.902393	1.083636074	93.56441716	1	1.375815843	3.140798318	1.999491231	1.942355452	17.89386388	2	157	1	2	7	2	2	135	Grande di Verra	30	6.92	0.4374	0.0313	2724.087467	6.92	-3.186892779	7.909888777	3.401197382	0.271001268	9.469638891	6.885943918								
verra	verra_1988_b	1988	b	7.755464	45.902769	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	Grande di Verra	30	8.21	0.1067	0	993.280302	8.21	-4.605170186	6.901012902	3.401197382	0.119064596	9.171671253	6.805999841								
verra	verra_1988_c	1988	c	7.755483	45.902952	2.00012925	50.1035798	1	1	1	1	1	7.029784033	3	87	0	0	0	0	0	16	Grande di Verra	30	7.79	0.4566	0	1856.860428	7.79	-4.605170186	7.526642398	3.401197382	0.123458015	9.283975245	6.728205919								
verra	verra_1988_d	1988	d	7.756072	45.903395	2.605481039	72.97165983	1	1	1.016078288	1	1	19.09510522	3	139	0	1	2	0	0	60	Grande di Verra	30	7.71	0.0516	0	10659.0156	7.71	-4.605170186	9.274161349	3.401197382	0.199866934	9.159623959	6.66470715								
verra	verra_1988_e	1988	e	7.756104	45.903631	1.107798935	87.53069054	1	1	1	1	1.862563668	7.589551845	3	207	1	0	0	0	2	13	Grande di Verra	30	7.87	0.0607	0	888.9452186	7.87	-4.605170186	6.790035612	3.401197382	0.174618374	9.57401212	6.608858747								
verra	verra_2006_a	2006	a	7.753438	45.904785	2.880213992	1.272622897	1	1	1	1	1	1	3	2	0	0	0	0	0	0	Grande di Verra	12	8.76	0.0867	0	507.2072967	8.76	-4.605170186	6.228919789	2.48490665	0.088112938	13.99677763	7.581197381								
verra	verra_2006_b	2006	b	7.753663	45.905095	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	Grande di Verra	12	8.69	0.0777	0	495.7392609	8.69	-4.605170186	6.206050105	2.48490665	0.103044399	13.58400859	7.552497546								
verra	verra_2006_c	2006	c	7.753932	45.905519	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	Grande di Verra	12	8.79	0.0816	0	672.0063866	8.79	-4.605170186	6.510267844	2.48490665	0.091419984	13.81205177	7.434261521								
